Point ID,Easting,Northing,Elevation,H. Precision,V. Precision,PDOP,Sats,Datetime,Timestamp
nor3-253,245657.952,5182500.598,90.26,0.015,0.029,1.239,23.0,2023-07-25 14:54:28,1690296868
nor3-254,245658.258,5182500.121,90.257,0.015,0.029,1.239,23.0,2023-07-25 14:54:29,1690296869
nor3-255,245658.747,5182499.428,90.275,0.015,0.028,1.239,23.0,2023-07-25 14:54:30,1690296870
nor3-256,245659.27,5182498.736,90.264,0.015,0.028,1.239,23.0,2023-07-25 14:54:31,1690296871
nor3-257,245659.924,5182497.955,90.271,0.015,0.028,1.239,23.0,2023-07-25 14:54:32,1690296872
nor3-258,245660.438,5182497.373,90.272,0.015,0.029,1.239,22.0,2023-07-25 14:54:33,1690296873
nor3-259,245660.886,5182496.84,90.259,0.015,0.029,1.239,20.0,2023-07-25 14:54:34,1690296874
nor3-260,245661.3,5182496.309,90.289,0.016,0.031,1.239,21.0,2023-07-25 14:54:35,1690296875
nor3-261,245661.904,5182495.454,90.26,0.016,0.032,1.322,20.0,2023-07-25 14:54:36,1690296876
nor3-262,245662.561,5182494.467,90.254,0.016,0.033,1.322,20.0,2023-07-25 14:54:37,1690296877
nor3-263,245663.216,5182493.477,90.278,0.016,0.032,1.356,20.0,2023-07-25 14:54:38,1690296878
nor3-264,245663.876,5182492.392,90.283,0.017,0.035,1.356,21.0,2023-07-25 14:54:39,1690296879
nor3-265,245664.567,5182491.309,90.277,0.015,0.032,1.356,20.0,2023-07-25 14:54:40,1690296880
nor3-266,245665.27,5182490.093,90.282,0.017,0.036,1.356,21.0,2023-07-25 14:54:41,1690296881
nor3-267,245665.953,5182488.742,90.262,0.018,0.037,1.355,20.0,2023-07-25 14:54:42,1690296882
nor3-268,245666.667,5182487.519,90.33,0.017,0.035,1.355,20.0,2023-07-25 14:54:43,1690296883
nor3-269,245667.45,5182486.257,90.341,0.016,0.034,1.355,20.0,2023-07-25 14:54:44,1690296884
nor3-270,245668.307,5182485.036,90.376,0.015,0.034,1.355,19.0,2023-07-25 14:54:45,1690296885
nor3-271,245669.096,5182483.801,90.363,0.016,0.034,1.355,20.0,2023-07-25 14:54:46,1690296886
nor3-272,245669.943,5182482.556,90.394,0.018,0.038,1.355,20.0,2023-07-25 14:54:47,1690296887
nor3-273,245670.794,5182481.337,90.374,0.019,0.04,1.276,20.0,2023-07-25 14:54:48,1690296888
nor3-274,245671.636,5182480.102,90.377,0.02,0.04,1.276,19.0,2023-07-25 14:54:49,1690296889
nor3-275,245672.492,5182478.894,90.324,0.019,0.038,1.275,20.0,2023-07-25 14:54:50,1690296890
nor3-276,245673.359,5182477.673,90.348,0.019,0.037,1.275,21.0,2023-07-25 14:54:51,1690296891
nor3-277,245674.308,5182476.544,90.324,0.017,0.033,1.275,20.0,2023-07-25 14:54:52,1690296892
nor3-278,245675.255,5182475.364,90.307,0.016,0.031,1.275,20.0,2023-07-25 14:54:53,1690296893
nor3-279,245676.19,5182474.21,90.299,0.017,0.034,1.275,20.0,2023-07-25 14:54:54,1690296894
nor3-280,245677.036,5182473.046,90.314,0.017,0.034,1.275,20.0,2023-07-25 14:54:55,1690296895
nor3-281,245677.91,5182471.86,90.313,0.015,0.031,1.354,20.0,2023-07-25 14:54:56,1690296896
nor3-282,245678.77,5182470.65,90.289,0.016,0.031,1.354,21.0,2023-07-25 14:54:57,1690296897
nor3-283,245679.662,5182469.421,90.299,0.014,0.029,1.275,19.0,2023-07-25 14:54:58,1690296898
nor3-284,245680.477,5182468.206,90.298,0.015,0.031,1.275,19.0,2023-07-25 14:54:59,1690296899
nor3-285,245681.34,5182467.017,90.28,0.016,0.034,1.354,20.0,2023-07-25 14:55:00,1690296900
nor3-286,245682.188,5182465.922,90.317,0.017,0.034,1.354,21.0,2023-07-25 14:55:01,1690296901
nor3-287,245683.099,5182464.695,90.266,0.019,0.04,1.354,19.0,2023-07-25 14:55:02,1690296902
nor3-288,245683.99,5182463.517,90.276,0.018,0.039,1.354,19.0,2023-07-25 14:55:03,1690296903
nor3-289,245684.873,5182462.342,90.294,0.017,0.034,1.354,19.0,2023-07-25 14:55:04,1690296904
nor3-290,245685.707,5182461.125,90.303,0.016,0.033,1.354,20.0,2023-07-25 14:55:05,1690296905
nor3-291,245686.555,5182459.907,90.344,0.016,0.033,1.323,21.0,2023-07-25 14:55:06,1690296906
nor3-292,245687.404,5182458.647,90.361,0.015,0.031,1.323,20.0,2023-07-25 14:55:07,1690296907
nor3-293,245688.218,5182457.416,90.357,0.013,0.026,1.41,20.0,2023-07-25 14:55:08,1690296908
nor3-294,245689.029,5182456.127,90.353,0.013,0.027,1.41,20.0,2023-07-25 14:55:09,1690296909
nor3-295,245689.774,5182454.893,90.326,0.013,0.025,1.41,20.0,2023-07-25 14:55:10,1690296910
nor3-296,245690.656,5182453.712,90.311,0.012,0.023,1.41,21.0,2023-07-25 14:55:11,1690296911
nor3-297,245691.547,5182452.589,90.306,0.014,0.027,1.323,21.0,2023-07-25 14:55:12,1690296912
nor3-298,245692.441,5182451.444,90.338,0.014,0.027,1.323,21.0,2023-07-25 14:55:13,1690296913
nor3-299,245693.331,5182450.306,90.355,0.014,0.027,1.323,21.0,2023-07-25 14:55:14,1690296914
nor3-300,245694.276,5182449.137,90.374,0.014,0.026,1.323,21.0,2023-07-25 14:55:15,1690296915
nor3-301,245695.177,5182447.988,90.371,0.015,0.028,1.323,21.0,2023-07-25 14:55:16,1690296916
nor3-302,245696.133,5182446.802,90.394,0.015,0.029,1.323,20.0,2023-07-25 14:55:17,1690296917
nor3-303,245697.057,5182445.642,90.392,0.015,0.03,1.323,21.0,2023-07-25 14:55:18,1690296918
nor3-304,245697.946,5182444.499,90.425,0.015,0.03,1.323,21.0,2023-07-25 14:55:19,1690296919
nor3-305,245698.863,5182443.315,90.429,0.015,0.029,1.274,22.0,2023-07-25 14:55:20,1690296920
nor3-306,245699.767,5182442.113,90.426,0.014,0.028,1.274,22.0,2023-07-25 14:55:21,1690296921
nor3-307,245700.689,5182440.897,90.414,0.015,0.03,1.274,23.0,2023-07-25 14:55:22,1690296922
nor3-308,245701.574,5182439.699,90.428,0.014,0.028,1.274,22.0,2023-07-25 14:55:23,1690296923
nor3-309,245702.47,5182438.513,90.417,0.015,0.028,1.268,22.0,2023-07-25 14:55:24,1690296924
nor3-310,245703.298,5182437.33,90.409,0.016,0.03,1.268,22.0,2023-07-25 14:55:25,1690296925
nor3-311,245704.3,5182436.186,90.427,0.017,0.031,1.268,22.0,2023-07-25 14:55:26,1690296926
nor3-312,245705.242,5182435.067,90.428,0.018,0.034,1.268,21.0,2023-07-25 14:55:27,1690296927
nor3-313,245706.241,5182434.032,90.438,0.017,0.034,1.274,20.0,2023-07-25 14:55:28,1690296928
nor3-314,245707.254,5182432.911,90.431,0.017,0.034,1.274,19.0,2023-07-25 14:55:29,1690296929
nor3-315,245708.189,5182431.773,90.431,0.017,0.033,1.322,19.0,2023-07-25 14:55:30,1690296930
nor3-316,245709.112,5182430.631,90.446,0.016,0.033,1.322,21.0,2023-07-25 14:55:31,1690296931
nor3-317,245710.055,5182429.44,90.43,0.017,0.035,1.322,21.0,2023-07-25 14:55:32,1690296932
nor3-318,245710.958,5182428.319,90.429,0.017,0.036,1.322,22.0,2023-07-25 14:55:33,1690296933
nor3-319,245711.852,5182427.115,90.422,0.017,0.032,1.268,23.0,2023-07-25 14:55:34,1690296934
nor3-320,245712.743,5182425.921,90.44,0.017,0.034,1.268,22.0,2023-07-25 14:55:35,1690296935
nor3-321,245713.6,5182424.707,90.414,0.017,0.033,1.317,22.0,2023-07-25 14:55:36,1690296936
nor3-322,245714.491,5182423.542,90.399,0.016,0.032,1.317,22.0,2023-07-25 14:55:37,1690296937
nor3-323,245715.406,5182422.384,90.403,0.016,0.032,1.317,22.0,2023-07-25 14:55:38,1690296938
nor3-324,245716.365,5182421.291,90.367,0.016,0.032,1.317,22.0,2023-07-25 14:55:39,1690296939
nor3-325,245717.306,5182420.228,90.388,0.015,0.03,1.317,23.0,2023-07-25 14:55:40,1690296940
nor3-326,245718.315,5182419.146,90.382,0.014,0.027,1.317,22.0,2023-07-25 14:55:41,1690296941
nor3-327,245719.337,5182418.113,90.386,0.013,0.027,1.317,21.0,2023-07-25 14:55:42,1690296942
nor3-328,245720.389,5182417.064,90.413,0.012,0.025,1.317,22.0,2023-07-25 14:55:43,1690296943
nor3-329,245721.522,5182415.997,90.381,0.012,0.023,1.351,22.0,2023-07-25 14:55:44,1690296944
nor3-330,245722.383,5182414.945,90.332,0.012,0.023,1.351,22.0,2023-07-25 14:55:45,1690296945
nor3-331,245723.226,5182413.754,90.301,0.012,0.024,1.273,21.0,2023-07-25 14:55:46,1690296946
nor3-332,245724.148,5182412.555,90.303,0.013,0.025,1.273,20.0,2023-07-25 14:55:47,1690296947
nor3-333,245725.138,5182411.455,90.304,0.012,0.024,1.351,20.0,2023-07-25 14:55:48,1690296948
nor3-334,245726.103,5182410.323,90.291,0.012,0.024,1.351,20.0,2023-07-25 14:55:49,1690296949
nor3-335,245727.043,5182409.22,90.275,0.013,0.026,1.35,19.0,2023-07-25 14:55:50,1690296950
nor3-336,245727.083,5182409.18,90.274,0.017,0.033,1.35,19.0,2023-07-25 14:55:51,1690296951
nor3-337,245727.071,5182409.198,90.271,0.012,0.025,1.35,18.0,2023-07-25 14:55:52,1690296952
nor3-338,245727.073,5182409.2,90.268,0.012,0.027,1.35,18.0,2023-07-25 14:55:53,1690296953
nor3-339,245727.069,5182409.195,90.261,0.013,0.029,1.35,21.0,2023-07-25 14:55:54,1690296954
nor3-340,245727.527,5182408.728,90.264,0.016,0.032,1.35,21.0,2023-07-25 14:55:55,1690296955
nor3-341,245728.394,5182407.733,90.282,0.013,0.026,1.273,20.0,2023-07-25 14:55:56,1690296956
nor3-342,245729.271,5182406.692,90.251,0.012,0.026,1.273,20.0,2023-07-25 14:55:57,1690296957
nor3-343,245730.136,5182405.632,90.245,0.012,0.025,1.272,21.0,2023-07-25 14:55:58,1690296958
nor3-344,245731.067,5182404.553,90.276,0.012,0.024,1.272,20.0,2023-07-25 14:55:59,1690296959
nor3-345,245731.988,5182403.433,90.291,0.012,0.023,1.429,20.0,2023-07-25 14:56:00,1690296960
nor3-346,245732.919,5182402.251,90.295,0.012,0.024,1.429,22.0,2023-07-25 14:56:01,1690296961
nor3-347,245733.833,5182401.077,90.301,0.012,0.024,1.272,21.0,2023-07-25 14:56:02,1690296962
nor3-348,245734.721,5182399.92,90.302,0.012,0.025,1.272,22.0,2023-07-25 14:56:03,1690296963
nor3-349,245735.589,5182398.757,90.319,0.012,0.024,1.272,21.0,2023-07-25 14:56:04,1690296964
nor3-350,245736.491,5182397.553,90.318,0.012,0.025,1.272,20.0,2023-07-25 14:56:05,1690296965
nor3-351,245737.375,5182396.287,90.306,0.013,0.027,1.621,19.0,2023-07-25 14:56:06,1690296966
nor3-352,245738.194,5182395.088,90.291,0.013,0.027,1.621,19.0,2023-07-25 14:56:07,1690296967
nor3-353,245739.037,5182393.968,90.308,0.013,0.027,1.817,19.0,2023-07-25 14:56:08,1690296968
nor3-354,245740.087,5182392.987,90.264,0.013,0.026,1.817,20.0,2023-07-25 14:56:09,1690296969
nor3-355,245741.213,5182391.932,90.239,0.013,0.026,1.62,20.0,2023-07-25 14:56:10,1690296970
nor3-356,245742.243,5182390.85,90.202,0.014,0.028,1.62,20.0,2023-07-25 14:56:11,1690296971
nor3-357,245743.136,5182389.746,90.198,0.013,0.028,1.62,20.0,2023-07-25 14:56:12,1690296972
nor3-358,245744.083,5182388.48,90.132,0.014,0.03,1.62,19.0,2023-07-25 14:56:13,1690296973
nor3-359,245744.878,5182387.274,90.101,0.013,0.027,1.714,20.0,2023-07-25 14:56:14,1690296974
nor3-360,245745.666,5182386.112,90.095,0.013,0.026,1.714,20.0,2023-07-25 14:56:15,1690296975
nor3-361,245746.497,5182385.116,90.131,0.014,0.028,1.619,20.0,2023-07-25 14:56:16,1690296976
nor3-362,245747.528,5182384.02,90.208,0.013,0.027,1.619,19.0,2023-07-25 14:56:17,1690296977
nor3-363,245748.515,5182382.868,90.243,0.015,0.032,1.618,19.0,2023-07-25 14:56:18,1690296978
nor3-364,245749.519,5182381.723,90.272,0.015,0.032,1.618,19.0,2023-07-25 14:56:19,1690296979
nor3-365,245750.434,5182380.619,90.289,0.016,0.033,1.618,20.0,2023-07-25 14:56:20,1690296980
nor3-366,245751.431,5182379.485,90.306,0.015,0.033,1.618,20.0,2023-07-25 14:56:21,1690296981
nor3-367,245752.272,5182378.465,90.295,0.014,0.03,1.348,21.0,2023-07-25 14:56:22,1690296982
nor3-368,245753.288,5182377.732,90.307,0.013,0.025,1.348,21.0,2023-07-25 14:56:23,1690296983
nor3-369,245754.421,5182377.396,90.327,0.014,0.026,1.348,21.0,2023-07-25 14:56:24,1690296984
nor3-370,245755.773,5182377.516,90.312,0.014,0.028,1.348,21.0,2023-07-25 14:56:25,1690296985
nor3-371,245757.233,5182377.841,90.294,0.013,0.027,1.348,21.0,2023-07-25 14:56:26,1690296986
nor3-372,245758.475,5182378.324,90.274,0.014,0.03,1.348,20.0,2023-07-25 14:56:27,1690296987
nor3-373,245759.47,5182379.085,90.295,0.013,0.027,1.616,20.0,2023-07-25 14:56:28,1690296988
nor3-374,245760.058,5182380.014,90.317,0.013,0.027,1.616,20.0,2023-07-25 14:56:29,1690296989
nor3-375,245760.013,5182381.092,90.319,0.015,0.032,1.616,20.0,2023-07-25 14:56:30,1690296990
nor3-376,245759.243,5182382.297,90.281,0.014,0.029,1.616,19.0,2023-07-25 14:56:31,1690296991
nor3-377,245758.518,5182383.372,90.236,0.013,0.026,1.71,19.0,2023-07-25 14:56:32,1690296992
nor3-378,245757.902,5182384.532,90.22,0.013,0.028,1.71,19.0,2023-07-25 14:56:33,1690296993
nor3-379,245757.188,5182385.826,90.232,0.013,0.028,1.71,19.0,2023-07-25 14:56:34,1690296994
nor3-380,245756.344,5182387.202,90.154,0.012,0.026,1.71,19.0,2023-07-25 14:56:35,1690296995
nor3-381,245755.559,5182388.46,90.101,0.013,0.027,1.709,19.0,2023-07-25 14:56:36,1690296996
nor3-382,245754.754,5182389.699,90.042,0.012,0.026,1.709,19.0,2023-07-25 14:56:37,1690296997
nor3-383,245753.946,5182390.98,89.998,0.014,0.029,1.615,21.0,2023-07-25 14:56:38,1690296998
nor3-384,245753.301,5182392.214,90.008,0.013,0.026,1.615,20.0,2023-07-25 14:56:39,1690296999
nor3-385,245752.761,5182393.463,89.999,0.011,0.023,1.403,20.0,2023-07-25 14:56:40,1690297000
nor3-386,245752.261,5182394.534,90.013,0.012,0.025,1.403,19.0,2023-07-25 14:56:41,1690297001
nor3-387,245751.577,5182395.72,90.012,0.013,0.027,1.708,19.0,2023-07-25 14:56:42,1690297002
nor3-388,245751.609,5182395.664,90.007,0.012,0.024,1.708,19.0,2023-07-25 14:56:43,1690297003
nor3-389,245751.598,5182395.669,89.995,0.011,0.023,1.403,19.0,2023-07-25 14:56:44,1690297004
nor3-390,245751.52,5182395.828,89.996,0.014,0.027,1.403,19.0,2023-07-25 14:56:45,1690297005
nor3-391,245750.777,5182397.102,90.046,0.015,0.03,1.403,20.0,2023-07-25 14:56:46,1690297006
nor3-392,245750.074,5182398.338,90.073,0.012,0.024,1.403,19.0,2023-07-25 14:56:47,1690297007
nor3-393,245749.354,5182399.663,90.128,0.012,0.024,1.403,19.0,2023-07-25 14:56:48,1690297008
nor3-394,245748.621,5182400.896,90.129,0.013,0.028,1.403,20.0,2023-07-25 14:56:49,1690297009
nor3-395,245747.918,5182402.151,90.176,0.013,0.027,1.319,19.0,2023-07-25 14:56:50,1690297010
nor3-396,245747.188,5182403.47,90.216,0.012,0.026,1.319,19.0,2023-07-25 14:56:51,1690297011
nor3-397,245746.408,5182404.733,90.226,0.012,0.024,1.402,19.0,2023-07-25 14:56:52,1690297012
nor3-398,245745.605,5182405.995,90.247,0.012,0.024,1.402,19.0,2023-07-25 14:56:53,1690297013
nor3-399,245744.737,5182407.211,90.208,0.012,0.024,1.446,20.0,2023-07-25 14:56:54,1690297014
nor3-400,245743.946,5182408.441,90.233,0.012,0.024,1.446,20.0,2023-07-25 14:56:55,1690297015
nor3-401,245743.15,5182409.679,90.271,0.012,0.024,1.402,20.0,2023-07-25 14:56:56,1690297016
nor3-402,245742.307,5182410.926,90.262,0.012,0.024,1.402,19.0,2023-07-25 14:56:57,1690297017
nor3-403,245741.457,5182412.144,90.271,0.011,0.024,1.362,20.0,2023-07-25 14:56:58,1690297018
nor3-404,245740.627,5182413.371,90.274,0.012,0.024,1.362,20.0,2023-07-25 14:56:59,1690297019
nor3-405,245739.811,5182414.569,90.296,0.012,0.025,1.402,18.0,2023-07-25 14:57:00,1690297020
nor3-406,245739.016,5182415.793,90.314,0.012,0.025,1.402,18.0,2023-07-25 14:57:01,1690297021
nor3-407,245738.266,5182416.944,90.349,0.011,0.024,1.949,19.0,2023-07-25 14:57:02,1690297022
nor3-408,245737.392,5182418.039,90.372,0.011,0.023,1.949,19.0,2023-07-25 14:57:03,1690297023
nor3-409,245736.47,5182419.196,90.405,0.011,0.023,1.704,21.0,2023-07-25 14:57:04,1690297024
nor3-410,245735.557,5182420.366,90.44,0.011,0.023,1.704,21.0,2023-07-25 14:57:05,1690297025
nor3-411,245734.592,5182421.504,90.457,0.011,0.021,1.422,21.0,2023-07-25 14:57:06,1690297026
nor3-412,245733.624,5182422.587,90.462,0.013,0.024,1.422,21.0,2023-07-25 14:57:07,1690297027
nor3-413,245732.651,5182423.67,90.49,0.012,0.022,1.422,22.0,2023-07-25 14:57:08,1690297028
nor3-414,245731.629,5182424.725,90.493,0.011,0.021,1.422,20.0,2023-07-25 14:57:09,1690297029
nor3-415,245730.575,5182425.784,90.498,0.01,0.02,1.422,20.0,2023-07-25 14:57:10,1690297030
nor3-416,245729.503,5182426.831,90.48,0.01,0.019,1.422,20.0,2023-07-25 14:57:11,1690297031
nor3-417,245728.429,5182427.874,90.475,0.01,0.019,1.355,20.0,2023-07-25 14:57:12,1690297032
nor3-418,245727.368,5182428.895,90.475,0.01,0.019,1.355,21.0,2023-07-25 14:57:13,1690297033
nor3-419,245726.263,5182429.981,90.441,0.01,0.019,1.355,21.0,2023-07-25 14:57:14,1690297034
nor3-420,245725.354,5182431.067,90.433,0.01,0.019,1.355,21.0,2023-07-25 14:57:15,1690297035
nor3-421,245724.467,5182432.212,90.446,0.01,0.019,1.355,21.0,2023-07-25 14:57:16,1690297036
nor3-422,245723.574,5182433.397,90.455,0.01,0.019,1.355,21.0,2023-07-25 14:57:17,1690297037
nor3-423,245722.701,5182434.588,90.462,0.01,0.019,1.421,21.0,2023-07-25 14:57:18,1690297038
nor3-424,245721.885,5182435.715,90.476,0.01,0.02,1.421,21.0,2023-07-25 14:57:19,1690297039
nor3-425,245720.995,5182436.744,90.477,0.01,0.02,1.421,21.0,2023-07-25 14:57:20,1690297040
nor3-426,245720.014,5182437.864,90.49,0.011,0.02,1.421,21.0,2023-07-25 14:57:21,1690297041
nor3-427,245719.037,5182438.966,90.498,0.011,0.021,1.421,21.0,2023-07-25 14:57:22,1690297042
nor3-428,245718.053,5182440.07,90.511,0.011,0.021,1.421,21.0,2023-07-25 14:57:23,1690297043
nor3-429,245717.089,5182441.192,90.538,0.012,0.024,1.421,20.0,2023-07-25 14:57:24,1690297044
nor3-430,245716.148,5182442.312,90.534,0.012,0.022,1.421,20.0,2023-07-25 14:57:25,1690297045
nor3-431,245715.193,5182443.469,90.539,0.011,0.021,1.42,20.0,2023-07-25 14:57:26,1690297046
nor3-432,245714.259,5182444.599,90.563,0.011,0.021,1.42,20.0,2023-07-25 14:57:27,1690297047
nor3-433,245713.331,5182445.761,90.567,0.013,0.024,1.42,19.0,2023-07-25 14:57:28,1690297048
nor3-434,245712.418,5182446.948,90.553,0.012,0.023,1.42,20.0,2023-07-25 14:57:29,1690297049
nor3-435,245711.501,5182448.137,90.545,0.012,0.022,1.469,20.0,2023-07-25 14:57:30,1690297050
nor3-436,245710.578,5182449.328,90.522,0.011,0.022,1.469,20.0,2023-07-25 14:57:31,1690297051
nor3-437,245709.598,5182450.382,90.509,0.011,0.021,1.469,20.0,2023-07-25 14:57:32,1690297052
nor3-438,245708.53,5182451.444,90.455,0.012,0.023,1.469,20.0,2023-07-25 14:57:33,1690297053
nor3-439,245707.517,5182452.575,90.433,0.011,0.023,1.469,20.0,2023-07-25 14:57:34,1690297054
nor3-440,245706.551,5182453.732,90.39,0.013,0.026,1.469,19.0,2023-07-25 14:57:35,1690297055
nor3-441,245705.58,5182454.822,90.359,0.013,0.026,1.571,20.0,2023-07-25 14:57:36,1690297056
nor3-442,245704.632,5182455.988,90.33,0.017,0.035,1.571,20.0,2023-07-25 14:57:37,1690297057
nor3-443,245703.764,5182457.13,90.37,0.015,0.028,1.469,20.0,2023-07-25 14:57:38,1690297058
nor3-444,245702.884,5182458.33,90.368,0.013,0.025,1.469,19.0,2023-07-25 14:57:39,1690297059
nor3-445,245701.932,5182459.515,90.341,0.013,0.025,1.468,20.0,2023-07-25 14:57:40,1690297060
nor3-446,245701.308,5182460.346,90.329,0.016,0.031,1.468,19.0,2023-07-25 14:57:41,1690297061
nor3-447,245701.205,5182460.473,90.338,0.017,0.033,1.468,19.0,2023-07-25 14:57:42,1690297062
nor3-448,245700.31,5182461.681,90.364,0.016,0.032,1.468,19.0,2023-07-25 14:57:43,1690297063
nor3-449,245699.399,5182462.714,90.407,0.016,0.03,1.468,19.0,2023-07-25 14:57:44,1690297064
nor3-450,245698.444,5182463.834,90.394,0.013,0.025,1.468,19.0,2023-07-25 14:57:45,1690297065
nor3-451,245697.416,5182464.981,90.389,0.013,0.026,1.468,18.0,2023-07-25 14:57:46,1690297066
nor3-452,245696.368,5182466.079,90.377,0.012,0.024,1.468,18.0,2023-07-25 14:57:47,1690297067
nor3-453,245695.437,5182467.226,90.324,0.013,0.025,1.569,18.0,2023-07-25 14:57:48,1690297068
nor3-454,245694.475,5182468.34,90.325,0.012,0.025,1.569,19.0,2023-07-25 14:57:49,1690297069
nor3-455,245693.561,5182469.483,90.355,0.012,0.024,1.569,20.0,2023-07-25 14:57:50,1690297070
nor3-456,245692.657,5182470.647,90.368,0.012,0.024,1.569,20.0,2023-07-25 14:57:51,1690297071
nor3-457,245691.705,5182471.829,90.361,0.012,0.024,1.467,20.0,2023-07-25 14:57:52,1690297072
nor3-458,245690.8,5182473.012,90.359,0.013,0.027,1.467,18.0,2023-07-25 14:57:53,1690297073
nor3-459,245689.891,5182474.214,90.348,0.013,0.027,1.933,20.0,2023-07-25 14:57:54,1690297074
nor3-460,245689.017,5182475.387,90.322,0.013,0.026,1.933,21.0,2023-07-25 14:57:55,1690297075
nor3-461,245688.141,5182476.566,90.294,0.012,0.025,1.418,20.0,2023-07-25 14:57:56,1690297076
nor3-462,245687.257,5182477.754,90.293,0.013,0.026,1.418,20.0,2023-07-25 14:57:57,1690297077
nor3-463,245686.345,5182478.914,90.309,0.012,0.023,1.467,20.0,2023-07-25 14:57:58,1690297078
nor3-464,245685.455,5182480.09,90.311,0.012,0.024,1.467,20.0,2023-07-25 14:57:59,1690297079
nor3-465,245684.563,5182481.259,90.317,0.012,0.024,1.467,20.0,2023-07-25 14:58:00,1690297080
nor3-466,245683.649,5182482.416,90.313,0.012,0.024,1.467,20.0,2023-07-25 14:58:01,1690297081
nor3-467,245682.766,5182483.615,90.333,0.012,0.024,1.466,20.0,2023-07-25 14:58:02,1690297082
nor3-468,245681.902,5182484.801,90.339,0.012,0.024,1.466,20.0,2023-07-25 14:58:03,1690297083
nor3-469,245680.976,5182485.93,90.336,0.012,0.023,1.466,21.0,2023-07-25 14:58:04,1690297084
nor3-470,245680.002,5182487.047,90.389,0.012,0.023,1.466,21.0,2023-07-25 14:58:05,1690297085
nor3-471,245679.049,5182488.109,90.379,0.012,0.023,1.417,21.0,2023-07-25 14:58:06,1690297086
nor3-472,245678.09,5182489.236,90.424,0.011,0.023,1.417,21.0,2023-07-25 14:58:07,1690297087
nor3-473,245677.053,5182490.451,90.411,0.011,0.023,1.417,21.0,2023-07-25 14:58:08,1690297088
nor3-474,245675.993,5182491.453,90.351,0.011,0.022,1.417,21.0,2023-07-25 14:58:09,1690297089
nor3-475,245674.951,5182492.633,90.324,0.014,0.027,1.416,21.0,2023-07-25 14:58:10,1690297090
nor3-476,245674.074,5182493.625,90.357,0.015,0.028,1.416,21.0,2023-07-25 14:58:11,1690297091
nor3-477,245673.149,5182494.809,90.408,0.013,0.024,1.416,20.0,2023-07-25 14:58:12,1690297092
nor3-478,245672.146,5182495.936,90.411,0.011,0.022,1.416,20.0,2023-07-25 14:58:13,1690297093
nor3-479,245671.175,5182497.124,90.416,0.011,0.022,1.416,19.0,2023-07-25 14:58:14,1690297094
nor3-480,245670.253,5182498.212,90.42,0.011,0.022,1.416,20.0,2023-07-25 14:58:15,1690297095
nor3-481,245669.237,5182499.381,90.408,0.011,0.022,1.416,20.0,2023-07-25 14:58:16,1690297096
nor3-482,245668.502,5182500.48,90.42,0.012,0.023,1.416,21.0,2023-07-25 14:58:17,1690297097
nor3-483,245668.102,5182501.563,90.413,0.012,0.022,1.416,21.0,2023-07-25 14:58:18,1690297098
nor3-484,245668.259,5182502.792,90.452,0.012,0.023,1.416,21.0,2023-07-25 14:58:19,1690297099
nor3-485,245668.895,5182503.978,90.466,0.013,0.026,1.415,20.0,2023-07-25 14:58:20,1690297100
nor3-486,245669.918,5182505.162,90.468,0.013,0.024,1.415,21.0,2023-07-25 14:58:21,1690297101
nor3-487,245671.19,5182506.056,90.445,0.013,0.026,1.415,21.0,2023-07-25 14:58:22,1690297102
nor3-488,245672.519,5182506.618,90.452,0.014,0.028,1.415,20.0,2023-07-25 14:58:23,1690297103
nor3-489,245673.9,5182507.134,90.453,0.015,0.027,1.476,20.0,2023-07-25 14:58:24,1690297104
nor3-490,245675.342,5182507.656,90.482,0.014,0.026,1.476,20.0,2023-07-25 14:58:25,1690297105
nor3-491,245676.512,5182507.983,90.493,0.017,0.029,1.475,19.0,2023-07-25 14:58:26,1690297106
nor3-492,245677.579,5182507.659,90.49,0.022,0.036,1.475,19.0,2023-07-25 14:58:27,1690297107
nor3-493,245678.564,5182506.701,90.489,0.024,0.041,1.475,19.0,2023-07-25 14:58:28,1690297108
nor3-494,245679.447,5182505.491,90.502,0.02,0.032,1.464,17.0,2023-07-25 14:58:29,1690297109
nor3-495,245680.309,5182504.295,90.489,0.023,0.036,1.464,16.0,2023-07-25 14:58:30,1690297110
nor3-496,245681.138,5182502.999,90.496,0.025,0.034,1.564,16.0,2023-07-25 14:58:31,1690297111
nor3-497,245681.924,5182501.747,90.455,0.028,0.038,1.804,16.0,2023-07-25 14:58:32,1690297112
nor3-498,245682.639,5182500.462,90.491,0.025,0.033,1.804,17.0,2023-07-25 14:58:33,1690297113
nor3-499,245683.363,5182499.101,90.482,0.024,0.033,1.804,18.0,2023-07-25 14:58:34,1690297114
nor3-500,245683.903,5182497.872,90.466,0.027,0.037,1.733,17.0,2023-07-25 14:58:35,1690297115
nor3-501,245684.648,5182496.862,90.46,0.016,0.029,1.733,19.0,2023-07-25 14:58:36,1690297116
nor3-502,245685.587,5182495.721,90.433,0.014,0.027,1.733,19.0,2023-07-25 14:58:37,1690297117
nor3-503,245686.537,5182494.699,90.441,0.013,0.026,1.557,20.0,2023-07-25 14:58:38,1690297118
nor3-504,245687.524,5182493.742,90.439,0.013,0.025,1.557,19.0,2023-07-25 14:58:39,1690297119
nor3-505,245688.453,5182492.761,90.435,0.013,0.026,1.463,18.0,2023-07-25 14:58:40,1690297120
