Point ID;Easting;Northing;Elevation;H. Precision;V. Precision;PDOP;Sats;Date;Time
nor2-290;245685.501;5182460.329;90.242;0.019;0.036;1.5;16;2023-07-25;14:55:05
nor2-291;245686.343;5182459.127;90.283;0.017;0.032;1.5;16;2023-07-25;14:55:06
nor2-292;245687.18;5182457.865;90.29;0.017;0.033;1.5;15;2023-07-25;14:55:07
nor2-293;245687.963;5182456.635;90.261;0.016;0.029;1.5;15;2023-07-25;14:55:08
nor2-294;245688.764;5182455.353;90.238;0.019;0.034;1.5;16;2023-07-25;14:55:09
nor2-295;245689.576;5182454.102;90.247;0.018;0.032;1.428;16;2023-07-25;14:55:10
nor2-296;245690.491;5182452.908;90.243;0.018;0.031;1.428;17;2023-07-25;14:55:11
nor2-297;245691.387;5182451.785;90.273;0.014;0.026;1.428;17;2023-07-25;14:55:12
nor2-298;245692.283;5182450.646;90.292;0.014;0.026;1.428;17;2023-07-25;14:55:13
nor2-299;245693.18;5182449.516;90.317;0.015;0.029;1.428;17;2023-07-25;14:55:14
nor2-300;245694.125;5182448.345;90.329;0.015;0.028;1.428;17;2023-07-25;14:55:15
nor2-301;245695.023;5182447.189;90.319;0.015;0.028;1.427;17;2023-07-25;14:55:16
nor2-302;245695.966;5182446.006;90.327;0.015;0.028;1.427;17;2023-07-25;14:55:17
nor2-303;245696.9;5182444.837;90.33;0.015;0.028;1.427;17;2023-07-25;14:55:18
nor2-304;245697.778;5182443.696;90.348;0.014;0.027;1.427;17;2023-07-25;14:55:19
nor2-305;245698.692;5182442.521;90.364;0.014;0.026;1.427;17;2023-07-25;14:55:20
nor2-306;245699.592;5182441.314;90.368;0.014;0.027;1.427;17;2023-07-25;14:55:21
nor2-307;245700.502;5182440.108;90.335;0.015;0.027;1.368;17;2023-07-25;14:55:22
nor2-308;245701.388;5182438.905;90.35;0.014;0.026;1.368;17;2023-07-25;14:55:23
nor2-309;245702.279;5182437.723;90.355;0.018;0.033;1.368;17;2023-07-25;14:55:24
nor2-310;245703.144;5182436.538;90.366;0.021;0.038;1.368;17;2023-07-25;14:55:25
nor2-311;245704.188;5182435.382;90.367;0.018;0.035;1.368;17;2023-07-25;14:55:26
nor2-312;245705.139;5182434.261;90.354;0.019;0.036;1.368;17;2023-07-25;14:55:27
nor2-313;245706.148;5182433.214;90.358;0.018;0.034;1.426;17;2023-07-25;14:55:28
nor2-314;245707.116;5182432.111;90.367;0.016;0.03;1.426;17;2023-07-25;14:55:29
nor2-315;245708.045;5182430.968;90.353;0.015;0.028;1.426;17;2023-07-25;14:55:30
nor2-316;245708.963;5182429.826;90.357;0.015;0.027;1.426;17;2023-07-25;14:55:31
nor2-317;245709.888;5182428.64;90.343;0.015;0.028;1.426;17;2023-07-25;14:55:32
nor2-318;245710.785;5182427.523;90.351;0.014;0.026;1.426;17;2023-07-25;14:55:33
nor2-319;245711.682;5182426.327;90.362;0.015;0.028;1.426;17;2023-07-25;14:55:34
nor2-320;245712.545;5182425.135;90.352;0.017;0.034;1.426;16;2023-07-25;14:55:35
nor2-321;245713.412;5182423.916;90.342;0.017;0.034;1.367;16;2023-07-25;14:55:36
nor2-322;245714.326;5182422.753;90.35;0.018;0.035;1.367;17;2023-07-25;14:55:37
nor2-323;245715.276;5182421.579;90.343;0.018;0.036;1.367;17;2023-07-25;14:55:38
nor2-324;245716.255;5182420.497;90.338;0.019;0.038;1.367;18;2023-07-25;14:55:39
nor2-325;245717.211;5182419.421;90.337;0.017;0.032;1.366;18;2023-07-25;14:55:40
nor2-326;245718.234;5182418.342;90.314;0.018;0.034;1.366;18;2023-07-25;14:55:41
nor2-327;245719.273;5182417.301;90.323;0.018;0.033;1.366;17;2023-07-25;14:55:42
nor2-328;245720.325;5182416.249;90.313;0.019;0.035;1.366;17;2023-07-25;14:55:43
nor2-329;245721.406;5182415.188;90.309;0.016;0.03;1.425;16;2023-07-25;14:55:44
nor2-330;245722.173;5182414.152;90.291;0.016;0.029;1.526;16;2023-07-25;14:55:45
nor2-331;245723.04;5182412.963;90.304;0.014;0.027;1.526;16;2023-07-25;14:55:46
nor2-332;245724.032;5182411.755;90.242;0.013;0.024;1.425;16;2023-07-25;14:55:47
nor2-333;245725.001;5182410.65;90.209;0.015;0.027;1.425;16;2023-07-25;14:55:48
nor2-334;245725.985;5182409.505;90.21;0.014;0.026;1.425;16;2023-07-25;14:55:49
nor2-335;245726.914;5182408.411;90.191;0.014;0.029;1.425;15;2023-07-25;14:55:50
nor2-336;245726.958;5182408.37;90.2;0.022;0.042;1.425;15;2023-07-25;14:55:51
nor2-337;245726.951;5182408.385;90.207;0.014;0.028;1.425;14;2023-07-25;14:55:52
nor2-338;245726.946;5182408.388;90.186;0.014;0.028;1.525;14;2023-07-25;14:55:53
nor2-339;245726.947;5182408.386;90.202;0.013;0.026;1.525;15;2023-07-25;14:55:54
nor2-340;245727.406;5182407.916;90.201;0.02;0.038;1.525;15;2023-07-25;14:55:55
nor2-341;245728.252;5182406.921;90.197;0.014;0.029;1.525;15;2023-07-25;14:55:56
nor2-342;245729.132;5182405.885;90.193;0.013;0.024;1.525;15;2023-07-25;14:55:57
nor2-343;245729.996;5182404.834;90.22;0.013;0.025;1.525;15;2023-07-25;14:55:58
nor2-344;245730.913;5182403.754;90.228;0.012;0.024;1.832;15;2023-07-25;14:55:59
nor2-345;245731.829;5182402.633;90.233;0.013;0.024;1.832;16;2023-07-25;14:56:00
nor2-346;245732.755;5182401.458;90.245;0.013;0.025;1.732;16;2023-07-25;14:56:01
nor2-347;245733.659;5182400.281;90.242;0.013;0.026;1.732;17;2023-07-25;14:56:02
nor2-348;245734.545;5182399.129;90.264;0.013;0.025;1.424;16;2023-07-25;14:56:03
nor2-349;245735.399;5182397.968;90.282;0.014;0.027;1.424;16;2023-07-25;14:56:04
nor2-350;245736.289;5182396.752;90.271;0.013;0.026;1.731;16;2023-07-25;14:56:05
nor2-351;245737.173;5182395.493;90.237;0.013;0.025;1.731;16;2023-07-25;14:56:06
nor2-352;245737.991;5182394.289;90.238;0.013;0.024;1.731;16;2023-07-25;14:56:07
nor2-353;245738.949;5182393.155;90.229;0.012;0.023;1.731;16;2023-07-25;14:56:08
nor2-354;245740.037;5182392.174;90.205;0.013;0.025;1.73;16;2023-07-25;14:56:09
nor2-355;245741.142;5182391.106;90.133;0.014;0.027;1.73;16;2023-07-25;14:56:10
nor2-356;245742.11;5182390.049;90.139;0.013;0.026;1.73;16;2023-07-25;14:56:11
nor2-357;245742.943;5182388.942;90.124;0.015;0.029;1.73;16;2023-07-25;14:56:12
nor2-358;245743.874;5182387.696;90.085;0.014;0.028;1.729;16;2023-07-25;14:56:13
nor2-359;245744.659;5182386.48;90.038;0.015;0.028;1.729;17;2023-07-25;14:56:14
nor2-360;245745.498;5182385.32;90.056;0.017;0.033;1.423;17;2023-07-25;14:56:15
nor2-361;245746.387;5182384.312;90.135;0.016;0.03;1.423;17;2023-07-25;14:56:16
nor2-362;245747.407;5182383.209;90.183;0.018;0.032;1.423;17;2023-07-25;14:56:17
nor2-363;245748.376;5182382.072;90.22;0.017;0.032;1.728;16;2023-07-25;14:56:18
nor2-364;245749.386;5182380.918;90.223;0.016;0.03;1.422;16;2023-07-25;14:56:19
nor2-365;245750.287;5182379.81;90.238;0.016;0.03;1.422;16;2023-07-25;14:56:20
nor2-366;245751.285;5182378.689;90.265;0.016;0.03;1.422;17;2023-07-25;14:56:21
nor2-367;245752.283;5182377.646;90.257;0.016;0.029;1.422;16;2023-07-25;14:56:22
nor2-368;245753.526;5182376.948;90.252;0.015;0.025;1.469;15;2023-07-25;14:56:23
nor2-369;245754.915;5182376.753;90.28;0.014;0.022;1.469;15;2023-07-25;14:56:24
nor2-370;245756.407;5182376.996;90.263;0.015;0.025;1.469;15;2023-07-25;14:56:25
nor2-371;245757.921;5182377.409;90.23;0.014;0.023;1.469;15;2023-07-25;14:56:26
nor2-372;245759.253;5182378.061;90.238;0.015;0.026;1.422;16;2023-07-25;14:56:27
nor2-373;245760.297;5182379.143;90.263;0.015;0.028;1.422;16;2023-07-25;14:56:28
nor2-374;245760.741;5182380.495;90.269;0.015;0.029;1.726;16;2023-07-25;14:56:29
nor2-375;245760.352;5182381.834;90.227;0.014;0.026;1.726;16;2023-07-25;14:56:30
nor2-376;245759.462;5182383.089;90.218;0.014;0.025;1.726;16;2023-07-25;14:56:31
nor2-377;245758.797;5182384.145;90.19;0.013;0.024;1.726;16;2023-07-25;14:56:32
nor2-378;245758.205;5182385.299;90.185;0.013;0.024;1.725;16;2023-07-25;14:56:33
nor2-379;245757.474;5182386.596;90.176;0.014;0.025;1.725;16;2023-07-25;14:56:34
nor2-380;245756.603;5182387.969;90.084;0.013;0.023;1.421;16;2023-07-25;14:56:35
nor2-381;245755.805;5182389.239;90.03;0.014;0.025;1.421;16;2023-07-25;14:56:36
nor2-382;245755.001;5182390.489;90;0.015;0.027;1.724;16;2023-07-25;14:56:37
nor2-383;245754.217;5182391.755;89.947;0.016;0.029;1.724;16;2023-07-25;14:56:38
nor2-384;245753.646;5182392.948;89.927;0.012;0.022;1.421;17;2023-07-25;14:56:39
nor2-385;245753.161;5182394.191;89.967;0.012;0.022;1.421;17;2023-07-25;14:56:40
nor2-386;245752.544;5182395.304;89.965;0.012;0.021;1.421;17;2023-07-25;14:56:41
nor2-387;245751.844;5182396.495;89.964;0.015;0.024;1.421;17;2023-07-25;14:56:42
nor2-388;245751.878;5182396.434;89.957;0.012;0.021;1.421;17;2023-07-25;14:56:43
nor2-389;245751.879;5182396.445;89.963;0.011;0.02;1.421;17;2023-07-25;14:56:44
nor2-390;245751.797;5182396.604;89.974;0.014;0.026;1.42;17;2023-07-25;14:56:45
nor2-391;245751.063;5182397.877;89.996;0.013;0.024;1.42;17;2023-07-25;14:56:46
nor2-392;245750.353;5182399.11;90.056;0.012;0.022;1.42;17;2023-07-25;14:56:47
nor2-393;245749.636;5182400.432;90.062;0.012;0.023;1.42;17;2023-07-25;14:56:48
nor2-394;245748.917;5182401.665;90.097;0.012;0.024;1.42;16;2023-07-25;14:56:49
nor2-395;245748.222;5182402.917;90.161;0.014;0.026;1.42;16;2023-07-25;14:56:50
nor2-396;245747.47;5182404.245;90.182;0.012;0.023;1.42;17;2023-07-25;14:56:51
nor2-397;245746.654;5182405.52;90.181;0.012;0.023;1.42;17;2023-07-25;14:56:52
nor2-398;245745.829;5182406.781;90.214;0.012;0.021;1.42;17;2023-07-25;14:56:53
nor2-399;245744.966;5182408.003;90.192;0.013;0.023;1.42;17;2023-07-25;14:56:54
nor2-400;245744.173;5182409.228;90.192;0.012;0.022;1.42;17;2023-07-25;14:56:55
nor2-401;245743.368;5182410.467;90.212;0.012;0.022;1.42;17;2023-07-25;14:56:56
nor2-402;245742.526;5182411.712;90.209;0.012;0.023;1.42;16;2023-07-25;14:56:57
nor2-403;245741.681;5182412.927;90.219;0.012;0.023;1.42;17;2023-07-25;14:56:58
nor2-404;245740.856;5182414.158;90.227;0.012;0.023;1.419;17;2023-07-25;14:56:59
nor2-405;245740.045;5182415.355;90.265;0.012;0.023;1.419;16;2023-07-25;14:57:00
nor2-406;245739.256;5182416.582;90.296;0.012;0.022;1.719;16;2023-07-25;14:57:01
nor2-407;245738.426;5182417.752;90.34;0.012;0.023;1.719;16;2023-07-25;14:57:02
nor2-408;245737.556;5182418.842;90.348;0.012;0.022;1.719;16;2023-07-25;14:57:03
nor2-409;245736.621;5182420.001;90.37;0.012;0.022;1.719;16;2023-07-25;14:57:04
nor2-410;245735.696;5182421.178;90.395;0.011;0.022;1.718;16;2023-07-25;14:57:05
nor2-411;245734.729;5182422.316;90.408;0.012;0.022;1.718;16;2023-07-25;14:57:06
nor2-412;245733.731;5182423.401;90.419;0.013;0.025;1.718;16;2023-07-25;14:57:07
nor2-413;245732.738;5182424.486;90.423;0.014;0.026;1.718;17;2023-07-25;14:57:08
nor2-414;245731.707;5182425.547;90.454;0.011;0.022;1.597;15;2023-07-25;14:57:09
nor2-415;245730.646;5182426.608;90.435;0.011;0.021;1.597;15;2023-07-25;14:57:10
nor2-416;245729.563;5182427.649;90.422;0.011;0.021;1.659;15;2023-07-25;14:57:11
nor2-417;245728.487;5182428.694;90.424;0.011;0.021;1.659;15;2023-07-25;14:57:12
nor2-418;245727.416;5182429.722;90.416;0.012;0.022;1.596;16;2023-07-25;14:57:13
nor2-419;245726.39;5182430.791;90.387;0.013;0.024;1.596;16;2023-07-25;14:57:14
nor2-420;245725.521;5182431.875;90.404;0.012;0.023;1.596;16;2023-07-25;14:57:15
nor2-421;245724.642;5182433.016;90.411;0.012;0.024;1.596;16;2023-07-25;14:57:16
nor2-422;245723.773;5182434.193;90.411;0.012;0.023;1.716;16;2023-07-25;14:57:17
nor2-423;245722.902;5182435.387;90.417;0.012;0.023;1.716;16;2023-07-25;14:57:18
nor2-424;245722.02;5182436.528;90.433;0.012;0.022;1.715;16;2023-07-25;14:57:19
nor2-425;245721.119;5182437.557;90.436;0.011;0.021;1.715;16;2023-07-25;14:57:20
nor2-426;245720.13;5182438.679;90.451;0.011;0.021;1.715;16;2023-07-25;14:57:21
nor2-427;245719.158;5182439.779;90.441;0.012;0.021;1.715;16;2023-07-25;14:57:22
nor2-428;245718.182;5182440.883;90.467;0.012;0.022;1.714;16;2023-07-25;14:57:23
nor2-429;245717.221;5182441.999;90.487;0.013;0.023;1.714;16;2023-07-25;14:57:24
nor2-430;245716.282;5182443.115;90.497;0.013;0.023;1.714;16;2023-07-25;14:57:25
nor2-431;245715.332;5182444.282;90.492;0.013;0.024;1.714;16;2023-07-25;14:57:26
nor2-432;245714.416;5182445.414;90.508;0.014;0.026;1.714;16;2023-07-25;14:57:27
nor2-433;245713.495;5182446.559;90.503;0.023;0.045;1.714;16;2023-07-25;14:57:28
nor2-434;245712.587;5182447.751;90.509;0.014;0.026;1.713;16;2023-07-25;14:57:29
nor2-435;245711.689;5182448.941;90.516;0.015;0.028;1.713;16;2023-07-25;14:57:30
nor2-436;245710.759;5182450.135;90.481;0.016;0.031;1.713;16;2023-07-25;14:57:31
nor2-437;245709.674;5182451.197;90.473;0.015;0.028;1.713;16;2023-07-25;14:57:32
nor2-438;245708.605;5182452.261;90.433;0.014;0.027;1.712;16;2023-07-25;14:57:33
nor2-439;245707.653;5182453.38;90.372;0.014;0.027;1.712;16;2023-07-25;14:57:34
nor2-440;245706.687;5182454.53;90.344;0.016;0.031;1.712;16;2023-07-25;14:57:35
nor2-441;245705.721;5182455.633;90.338;0.017;0.033;1.712;16;2023-07-25;14:57:36
nor2-442;245704.788;5182456.806;90.3;0.022;0.04;1.711;16;2023-07-25;14:57:37
nor2-443;245703.915;5182457.93;90.309;0.019;0.034;1.711;16;2023-07-25;14:57:38
nor2-444;245703.039;5182459.128;90.308;0.018;0.034;1.711;16;2023-07-25;14:57:39
nor2-445;245702.102;5182460.313;90.305;0.017;0.031;1.711;16;2023-07-25;14:57:40
nor2-446;245701.459;5182461.148;90.306;0.02;0.036;1.711;16;2023-07-25;14:57:41
nor2-447;245701.375;5182461.263;90.302;0.028;0.051;1.711;16;2023-07-25;14:57:42
nor2-448;245700.475;5182462.484;90.269;0.026;0.05;1.71;15;2023-07-25;14:57:43
nor2-449;245699.532;5182463.527;90.347;0.017;0.031;1.71;15;2023-07-25;14:57:44
nor2-450;245698.577;5182464.647;90.345;0.014;0.025;1.805;16;2023-07-25;14:57:45
nor2-451;245697.523;5182465.793;90.332;0.013;0.024;1.805;16;2023-07-25;14:57:46
nor2-452;245696.505;5182466.894;90.318;0.012;0.023;1.709;15;2023-07-25;14:57:47
nor2-453;245695.586;5182468.032;90.287;0.013;0.023;1.709;15;2023-07-25;14:57:48
nor2-454;245694.629;5182469.142;90.296;0.013;0.024;1.947;15;2023-07-25;14:57:49
nor2-455;245693.714;5182470.286;90.306;0.014;0.028;1.947;16;2023-07-25;14:57:50
nor2-456;245692.811;5182471.445;90.31;0.014;0.026;1.708;15;2023-07-25;14:57:51
nor2-457;245691.871;5182472.637;90.307;0.014;0.026;1.708;16;2023-07-25;14:57:52
nor2-458;245690.971;5182473.808;90.289;0.014;0.026;1.708;16;2023-07-25;14:57:53
nor2-459;245690.082;5182475.013;90.261;0.013;0.025;1.708;16;2023-07-25;14:57:54
nor2-460;245689.21;5182476.183;90.261;0.014;0.026;1.708;16;2023-07-25;14:57:55
nor2-461;245688.349;5182477.368;90.264;0.013;0.024;1.708;16;2023-07-25;14:57:56
nor2-462;245687.43;5182478.552;90.247;0.014;0.025;1.707;16;2023-07-25;14:57:57
nor2-463;245686.525;5182479.72;90.257;0.012;0.022;1.707;16;2023-07-25;14:57:58
nor2-464;245685.641;5182480.89;90.243;0.012;0.023;1.707;16;2023-07-25;14:57:59
nor2-465;245684.742;5182482.062;90.269;0.012;0.022;1.707;16;2023-07-25;14:58:00
nor2-466;245683.837;5182483.215;90.28;0.011;0.022;1.706;16;2023-07-25;14:58:01
nor2-467;245682.955;5182484.411;90.276;0.011;0.021;1.706;16;2023-07-25;14:58:02
nor2-468;245682.075;5182485.606;90.296;0.012;0.022;1.706;16;2023-07-25;14:58:03
nor2-469;245681.107;5182486.742;90.295;0.011;0.021;1.706;16;2023-07-25;14:58:04
nor2-470;245680.127;5182487.862;90.314;0.011;0.021;1.706;16;2023-07-25;14:58:05
nor2-471;245679.172;5182488.921;90.347;0.011;0.021;1.706;16;2023-07-25;14:58:06
nor2-472;245678.211;5182490.051;90.371;0.012;0.022;1.705;16;2023-07-25;14:58:07
nor2-473;245677.17;5182491.256;90.315;0.011;0.021;1.705;16;2023-07-25;14:58:08
nor2-474;245676.124;5182492.262;90.352;0.011;0.02;1.705;16;2023-07-25;14:58:09
nor2-475;245675.078;5182493.443;90.289;0.015;0.027;1.705;16;2023-07-25;14:58:10
nor2-476;245674.204;5182494.429;90.352;0.016;0.029;1.704;16;2023-07-25;14:58:11
nor2-477;245673.268;5182495.618;90.356;0.013;0.024;1.704;16;2023-07-25;14:58:12
nor2-478;245672.267;5182496.743;90.357;0.011;0.02;1.704;16;2023-07-25;14:58:13
nor2-479;245671.297;5182497.93;90.337;0.011;0.021;1.704;16;2023-07-25;14:58:14
nor2-480;245670.38;5182499.018;90.348;0.012;0.023;1.703;16;2023-07-25;14:58:15
nor2-481;245669.413;5182500.177;90.359;0.013;0.023;1.703;16;2023-07-25;14:58:16
nor2-482;245668.865;5182501.216;90.371;0.015;0.027;1.703;16;2023-07-25;14:58:17
nor2-483;245668.717;5182502.115;90.376;0.015;0.029;1.703;16;2023-07-25;14:58:18
nor2-484;245669.027;5182503.07;90.39;0.016;0.029;1.703;16;2023-07-25;14:58:19
nor2-485;245669.706;5182504.001;90.4;0.016;0.031;1.703;15;2023-07-25;14:58:20
nor2-486;245670.721;5182505.023;90.391;0.023;0.049;1.937;14;2023-07-25;14:58:21
nor2-487;245671.931;5182505.707;90.375;0.021;0.043;1.937;15;2023-07-25;14:58:22
nor2-488;245673.229;5182506.218;90.397;0.026;0.054;1.702;15;2023-07-25;14:58:23
nor2-489;245674.61;5182506.736;90.405;0.019;0.037;1.702;14;2023-07-25;14:58:24
nor2-490;245676.015;5182507.212;90.422;0.025;0.048;1.936;15;2023-07-25;14:58:25
nor2-491;245676.96;5182507.303;90.393;0.021;0.035;1.936;16;2023-07-25;14:58:26
nor2-492;245677.658;5182506.826;90.389;0.026;0.046;1.701;15;2023-07-25;14:58:27
nor2-493;245678.399;5182505.907;90.425;0.02;0.035;1.701;15;2023-07-25;14:58:28
nor2-494;245679.19;5182504.668;90.461;0.019;0.033;1.793;15;2023-07-25;14:58:29
nor2-495;245680.077;5182503.497;90.416;0.022;0.035;1.793;15;2023-07-25;14:58:30
nor2-496;245680.912;5182502.216;90.382;0.022;0.036;1.793;13;2023-07-25;14:58:31
nor2-497;245681.625;5182500.969;90.417;0.02;0.034;1.793;14;2023-07-25;14:58:32
nor2-498;245682.344;5182499.708;90.442;0.017;0.031;1.792;15;2023-07-25;14:58:33
nor2-499;245683.022;5182498.365;90.417;0.018;0.031;1.792;15;2023-07-25;14:58:34
nor2-500;245683.682;5182497.093;90.404;0.017;0.03;1.792;15;2023-07-25;14:58:35
nor2-501;245684.485;5182496.073;90.404;0.016;0.029;1.792;15;2023-07-25;14:58:36
nor2-502;245685.441;5182494.909;90.389;0.014;0.026;1.791;15;2023-07-25;14:58:37
nor2-503;245686.492;5182493.869;90.374;0.015;0.027;1.791;16;2023-07-25;14:58:38
nor2-504;245687.448;5182492.929;90.369;0.013;0.025;1.698;16;2023-07-25;14:58:39
nor2-505;245688.335;5182491.956;90.381;0.013;0.025;1.698;15;2023-07-25;14:58:40
nor2-506;245689.224;5182490.809;90.367;0.013;0.024;1.698;15;2023-07-25;14:58:41
nor2-507;245690.118;5182489.64;90.384;0.014;0.027;1.698;15;2023-07-25;14:58:42
nor2-508;245690.921;5182488.393;90.386;0.014;0.026;1.698;15;2023-07-25;14:58:43
nor2-509;245691.682;5182487.207;90.406;0.016;0.029;1.698;15;2023-07-25;14:58:44
nor2-510;245692.433;5182486.005;90.429;0.017;0.032;1.697;15;2023-07-25;14:58:45
nor2-511;245693.151;5182484.581;90.354;0.016;0.032;1.697;14;2023-07-25;14:58:46
nor2-512;245693.916;5182483.309;90.312;0.015;0.03;2.033;14;2023-07-25;14:58:47
nor2-513;245694.721;5182482.189;90.307;0.014;0.027;2.033;14;2023-07-25;14:58:48
nor2-514;245695.586;5182481.068;90.292;0.013;0.025;1.929;14;2023-07-25;14:58:49
nor2-515;245696.529;5182479.894;90.29;0.014;0.027;1.929;14;2023-07-25;14:58:50
nor2-516;245697.472;5182478.772;90.292;0.024;0.049;1.928;15;2023-07-25;14:58:51
nor2-517;245698.451;5182477.624;90.273;0.019;0.036;1.928;14;2023-07-25;14:58:52
nor2-518;245699.47;5182476.435;90.215;0.019;0.035;1.966;15;2023-07-25;14:58:53
nor2-519;245700.353;5182475.266;90.195;0.024;0.04;1.966;14;2023-07-25;14:58:54
nor2-520;245701.286;5182474.153;90.185;0.026;0.041;1.927;14;2023-07-25;14:58:55
nor2-521;245702.141;5182473.051;90.235;0.023;0.036;1.927;15;2023-07-25;14:58:56
nor2-522;245703.068;5182472.019;90.281;0.02;0.032;1.926;14;2023-07-25;14:58:57
nor2-523;245704.028;5182470.891;90.335;0.022;0.035;1.926;13;2023-07-25;14:58:58
nor2-524;245704.986;5182469.762;90.371;0.016;0.027;2.103;13;2023-07-25;14:58:59
nor2-525;245705.961;5182468.622;90.383;0.018;0.03;2.103;14;2023-07-25;14:59:00
nor2-526;245706.873;5182467.472;90.403;0.017;0.027;1.694;15;2023-07-25;14:59:01
nor2-527;245707.766;5182466.278;90.414;0.02;0.034;1.694;14;2023-07-25;14:59:02
nor2-528;245708.708;5182465.089;90.421;0.022;0.036;1.924;14;2023-07-25;14:59:03
nor2-529;245709.648;5182463.966;90.417;0.024;0.039;1.924;14;2023-07-25;14:59:04
nor2-530;245709.848;5182463.689;90.463;0.025;0.04;1.924;14;2023-07-25;14:59:05
nor2-531;245709.851;5182463.679;90.427;0.017;0.029;1.924;13;2023-07-25;14:59:06
nor2-532;245709.845;5182463.684;90.41;0.014;0.026;2.025;14;2023-07-25;14:59:07
nor2-533;245709.852;5182463.689;90.412;0.014;0.026;2.025;14;2023-07-25;14:59:08
nor2-534;245709.855;5182463.693;90.415;0.015;0.028;2.025;15;2023-07-25;14:59:09
nor2-535;245709.858;5182463.693;90.402;0.016;0.028;2.025;14;2023-07-25;14:59:10
nor2-536;245709.857;5182463.686;90.402;0.017;0.03;2.024;14;2023-07-25;14:59:11
nor2-537;245709.859;5182463.689;90.413;0.017;0.03;2.024;15;2023-07-25;14:59:12
nor2-538;245709.863;5182463.697;90.426;0.017;0.031;1.921;16;2023-07-25;14:59:13
nor2-539;245709.862;5182463.688;90.412;0.017;0.031;1.921;16;2023-07-25;14:59:14
nor2-540;245709.853;5182463.691;90.426;0.017;0.032;1.691;16;2023-07-25;14:59:15
nor2-541;245709.851;5182463.678;90.427;0.018;0.032;1.691;16;2023-07-25;14:59:16
nor2-542;245709.854;5182463.694;90.424;0.018;0.033;1.691;15;2023-07-25;14:59:17
nor2-543;245709.847;5182463.675;90.439;0.019;0.033;1.691;15;2023-07-25;14:59:18
nor2-544;245709.861;5182463.702;90.425;0.019;0.034;1.92;15;2023-07-25;14:59:19
nor2-545;245709.854;5182463.683;90.425;0.019;0.034;1.92;15;2023-07-25;14:59:20
nor2-546;245709.857;5182463.681;90.436;0.019;0.035;1.69;15;2023-07-25;14:59:21
nor2-547;245710.14;5182463.313;90.453;0.022;0.039;1.69;14;2023-07-25;14:59:22
nor2-548;245710.86;5182462.348;90.458;0.022;0.039;1.919;14;2023-07-25;14:59:23
nor2-549;245711.669;5182461.303;90.468;0.023;0.04;1.919;14;2023-07-25;14:59:24
nor2-550;245712.523;5182460.225;90.468;0.022;0.038;2.019;13;2023-07-25;14:59:25
nor2-551;245713.344;5182459.113;90.49;0.023;0.039;2.019;13;2023-07-25;14:59:26
nor2-552;245714.201;5182457.988;90.507;0.024;0.04;2.094;13;2023-07-25;14:59:27
nor2-553;245715.119;5182456.795;90.518;0.023;0.038;2.094;13;2023-07-25;14:59:28
nor2-554;245715.976;5182455.588;90.524;0.02;0.034;2.093;13;2023-07-25;14:59:29
nor2-555;245716.818;5182454.397;90.537;0.019;0.034;2.093;14;2023-07-25;14:59:30
nor2-556;245717.586;5182453.26;90.553;0.018;0.034;1.916;14;2023-07-25;14:59:31
nor2-557;245718.4;5182452.061;90.527;0.019;0.035;1.916;14;2023-07-25;14:59:32
nor2-558;245719.248;5182450.89;90.518;0.018;0.033;1.916;15;2023-07-25;14:59:33
nor2-559;245720.167;5182449.67;90.536;0.02;0.038;1.916;15;2023-07-25;14:59:34
nor2-560;245721.072;5182448.51;90.56;0.023;0.043;1.777;15;2023-07-25;14:59:35
nor2-561;245722.019;5182447.358;90.553;0.021;0.041;1.777;15;2023-07-25;14:59:36
nor2-562;245722.961;5182446.193;90.547;0.021;0.04;1.687;15;2023-07-25;14:59:37
nor2-563;245723.911;5182445.047;90.525;0.02;0.038;1.687;15;2023-07-25;14:59:38
nor2-564;245724.836;5182443.863;90.525;0.017;0.032;1.686;16;2023-07-25;14:59:39
nor2-565;245725.782;5182442.706;90.498;0.016;0.029;1.686;15;2023-07-25;14:59:40
nor2-566;245726.714;5182441.533;90.496;0.015;0.029;1.776;15;2023-07-25;14:59:41
nor2-567;245727.669;5182440.4;90.481;0.015;0.028;1.776;15;2023-07-25;14:59:42
nor2-568;245728.584;5182439.252;90.5;0.016;0.03;1.776;15;2023-07-25;14:59:43
nor2-569;245729.52;5182438.076;90.489;0.015;0.027;1.685;15;2023-07-25;14:59:44
nor2-570;245730.482;5182436.968;90.477;0.014;0.027;1.685;16;2023-07-25;14:59:45
nor2-571;245731.507;5182435.92;90.445;0.014;0.027;1.685;16;2023-07-25;14:59:46
nor2-572;245732.523;5182434.851;90.429;0.015;0.028;1.685;15;2023-07-25;14:59:47
nor2-573;245733.488;5182433.764;90.424;0.014;0.027;1.685;15;2023-07-25;14:59:48
nor2-574;245734.488;5182432.681;90.44;0.016;0.03;1.774;15;2023-07-25;14:59:49
nor2-575;245735.45;5182431.555;90.445;0.016;0.03;1.774;15;2023-07-25;14:59:50
nor2-576;245736.411;5182430.416;90.436;0.016;0.031;1.684;15;2023-07-25;14:59:51
nor2-577;245737.349;5182429.3;90.439;0.018;0.034;1.684;15;2023-07-25;14:59:52
nor2-578;245738.232;5182428.208;90.483;0.02;0.039;1.683;15;2023-07-25;14:59:53
nor2-579;245739.202;5182426.96;90.437;0.023;0.045;1.683;15;2023-07-25;14:59:54
