theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 28 , 0 , 1.57839 , 3.02116 , 9.81911 , 1657289432 , 969247927
1 , 29 , 0 , 1.58365 , 3.06591 , 4.83888 , 1657289450 , 168000941
1 , 30 , 0 , 1.59074 , 2.67975 , 3.69282 , 1657289485 , 367323949
2 , 1 , 0 , 1.57328 , 0.192172 , 221.733 , 1651701387 , 686286349
2 , 2 , 0 , 1.57313 , 0.191921 , 231.136 , 1651701410 , 886852434
2 , 3 , 0 , 1.57302 , 0.191707 , 239.46 , 1651701431 , 288068885
2 , 4 , 0 , 1.57299 , 0.191952 , 247.826 , 1651701452 , 488341637
2 , 5 , 0 , 1.573 , 0.191543 , 240.802 , 1651701473 , 686343191
2 , 6 , 0 , 1.57315 , 0.191789 , 229.072 , 1651701496 , 86715631
2 , 7 , 0 , 1.57332 , 0.191405 , 217.905 , 1651701518 , 487068591
2 , 8 , 0 , 1.57356 , 0.191658 , 203.507 , 1651701541 , 686703790
2 , 9 , 0 , 1.57378 , 0.191207 , 189.378 , 1651701564 , 86758261
2 , 10 , 0 , 1.57403 , 0.19057 , 177.323 , 1651701585 , 287178201
2 , 11 , 0 , 1.57423 , 0.191667 , 164.341 , 1651701607 , 687924286
2 , 12 , 0 , 1.57452 , 0.191567 , 152.016 , 1651701628 , 88046205
2 , 13 , 0 , 1.57487 , 0.190975 , 141.499 , 1651701647 , 688487031
2 , 14 , 0 , 1.57531 , 0.190559 , 127.054 , 1651701670 , 88217335
2 , 15 , 0 , 1.5759 , 0.190993 , 112.618 , 1651701701 , 289092115
2 , 16 , 0 , 1.57637 , 0.192504 , 102.779 , 1651701732 , 888820280
2 , 17 , 0 , 1.577 , 0.192417 , 91.3637 , 1651701755 , 688768032
2 , 18 , 0 , 1.57798 , 0.191984 , 80.3517 , 1651701778 , 89118596
2 , 19 , 0 , 1.57908 , 0.193474 , 68.9283 , 1651701802 , 489827962
2 , 20 , 0 , 1.58062 , 0.194763 , 58.255 , 1651701823 , 290346027
2 , 21 , 0 , 1.58213 , 0.196295 , 50.3026 , 1651701948 , 491194469
2 , 22 , 0 , 1.58437 , 0.197318 , 42.5101 , 1651701967 , 692571284
2 , 23 , 0 , 1.58607 , 0.197709 , 37.6374 , 1651701992 , 90875910
2 , 24 , 0 , 1.58995 , 0.197389 , 30.1206 , 1651702015 , 291738297
2 , 25 , 0 , 1.59239 , 0.197204 , 26.5378 , 1651702033 , 691063759
2 , 26 , 0 , 1.59735 , 0.194915 , 21.5286 , 1651702055 , 292223855
2 , 27 , 0 , 1.60718 , 0.204934 , 16.0269 , 1651702073 , 692499994
2 , 28 , 0 , 1.62366 , 0.208616 , 10.6986 , 1651702091 , 292297956
2 , 29 , 0 , 1.6675 , 0.204983 , 5.71904 , 1651702108 , 493976699
2 , 30 , 0 , 1.6909 , 6.15669 , 4.702 , 1651702143 , 692813144
3 , 1 , 0 , 1.57204 , 1.87257 , 221.249 , 1616545084 , 895664146
3 , 2 , 0 , 1.57194 , 1.8721 , 230.653 , 1616545106 , 492204502
3 , 3 , 0 , 1.57186 , 1.8717 , 238.976 , 1616545126 , 892171213
3 , 4 , 0 , 1.57187 , 1.87178 , 247.343 , 1616545148 , 92562924
3 , 5 , 0 , 1.57186 , 1.8715 , 240.321 , 1616545169 , 293830832
3 , 6 , 0 , 1.57195 , 1.87201 , 228.589 , 1616545191 , 694207022
3 , 7 , 0 , 1.57204 , 1.8719 , 217.422 , 1616545214 , 93164617
3 , 8 , 0 , 1.57221 , 1.87255 , 203.024 , 1616545237 , 293443098
3 , 9 , 0 , 1.57232 , 1.87254 , 188.897 , 1616545259 , 692672621
3 , 10 , 0 , 1.57246 , 1.87235 , 176.839 , 1616545280 , 894586884
3 , 11 , 0 , 1.57254 , 1.87399 , 163.856 , 1616545303 , 293738490
3 , 12 , 0 , 1.57269 , 1.87449 , 151.532 , 1616545323 , 693407961
3 , 13 , 0 , 1.57292 , 1.87449 , 141.016 , 1616545343 , 292700245
3 , 14 , 0 , 1.57314 , 1.87507 , 126.571 , 1616545365 , 694680341
3 , 15 , 0 , 1.57343 , 1.87674 , 112.135 , 1616545396 , 894052568
3 , 16 , 0 , 1.57366 , 1.87929 , 102.3 , 1616545428 , 495541983
3 , 17 , 0 , 1.57397 , 1.8807 , 90.8835 , 1616545451 , 297215464
3 , 18 , 0 , 1.57452 , 1.88211 , 79.8714 , 1616545473 , 694912227
3 , 19 , 0 , 1.57503 , 1.88615 , 68.4531 , 1616545498 , 95438155
3 , 20 , 0 , 1.57588 , 1.89074 , 57.7813 , 1616545518 , 894723824
3 , 21 , 0 , 1.5766 , 1.89563 , 49.8356 , 1616545644 , 97113203
3 , 22 , 0 , 1.57795 , 1.9012 , 42.0472 , 1616545663 , 296168144
3 , 23 , 0 , 1.57881 , 1.90539 , 37.177 , 1616545687 , 695412041
3 , 24 , 0 , 1.58087 , 1.91339 , 29.6626 , 1616545710 , 896924063
3 , 25 , 0 , 1.582 , 1.91878 , 26.0809 , 1616545729 , 296188379
3 , 26 , 0 , 1.58457 , 1.92754 , 21.0753 , 1616545750 , 896205558
3 , 27 , 0 , 1.59013 , 1.9582 , 15.5974 , 1616545769 , 296049093
3 , 28 , 0 , 1.59848 , 2.00269 , 10.293 , 1616545786 , 894946274
3 , 29 , 0 , 1.62145 , 2.10964 , 5.36939 , 1616545804 , 95396215
3 , 30 , 0 , 1.64257 , 1.80376 , 3.96336 , 1616545839 , 297168598
