[-13.47437764 -21.74992775   1.3584698 ] 1.0018936648776018 5.620290823294438 0.20193169740073214 -0.3359826669246489 -0.2161453330776397 0.7301629800969865 -0.5543093585813288
[-13.47442274 -21.74999503   1.35845387] 1.001875568995302 5.6203453501178915 0.20191973308383926 -0.33598251516501215 -0.2161458932648094 0.7301631246582078 -0.5543090417064408
[-13.47446785 -21.75006231   1.35843793] 1.0018801837601514 5.620304350686262 0.20190616476288148 -0.33598233688014983 -0.21614637848899124 0.7301631361427484 -0.5543089454346136
[-13.47451296 -21.75012959   1.358422  ] 1.001884798523168 5.620263351256639 0.20189259644156332 -0.33598215859527714 -0.21614686371517586 0.730163147627325 -0.5543088491614655
[-13.47454674 -21.75017093   1.35841866] 1.001893124349273 5.620230861729771 0.20188329479275158 -0.3359818746494619 -0.21614727387367041 0.7301632184909435 -0.5543087679867245
[-13.47456073 -21.75016699   1.3584373 ] 1.0019075583354644 5.620214454183213 0.20188156784934375 -0.33598140567148904 -0.21614755972156036 0.7301633947032037 -0.5543087086677587
[-13.47457471 -21.75016305   1.35845594] 1.0019086509102308 5.6202426011330395 0.20188449259193042 -0.33598091379800776 -0.21614808824266588 0.7301636332060372 -0.5543084865450432
[-13.4745887  -21.75015911   1.35847458] 1.0019050964424576 5.6202679472292 0.20188776722956991 -0.33598043332614874 -0.21614860292547128 0.7301638758361668 -0.554308257469837
[-13.47461561 -21.75018784   1.3584949 ] 1.0018583384984499 5.620258935335679 0.20189454044231636 -0.33598003081438116 -0.216149011099188 0.7301641340783983 -0.5543080021074506
[-13.47466505 -21.75027356   1.35851818] 1.0018040885664166 5.620230830263388 0.20190227747765954 -0.33597959786879905 -0.2161494342910747 0.7301643588051545 -0.5543078034830703
[-13.47471449 -21.75035928   1.35854146] 1.0017492720229206 5.620197539122778 0.201908114670046 -0.33597917056412224 -0.21614977041895378 0.7301645524667357 -0.5543076763097635
[-13.47476393 -21.750445     1.35856474] 1.001696671098913 5.620164947014257 0.20191471190626287 -0.33597876968953855 -0.21615007798459765 0.7301647357714363 -0.5543075578963226
[-13.47477128 -21.75045186   1.35858353] 1.0016766586761165 5.620164527104347 0.20192616588069667 -0.3359786176192403 -0.21615015252240186 0.7301648344766195 -0.5543074909839641
[-13.47410351 -21.74945141   1.3582692 ] 1.0020213088053187 5.620366214976997 0.20184184444008602 -0.335982172758776 -0.21614973968814988 0.7301620290201671 -0.5543091925975878
[-13.47414144 -21.74948612   1.35828018] 1.0020328283886348 5.62032260684731 0.20184900067683964 -0.3359821834553 -0.21614959256143193 0.730162004516208 -0.5543092757630971
[-13.47417937 -21.74952083   1.35829117] 1.0020378563715753 5.620311326429363 0.20185474492241284 -0.33598222024063307 -0.21614936756983535 0.7301620235279064 -0.5543093161574754
[-13.4742173  -21.74955554   1.35830215] 1.00203903903081 5.6203191954490075 0.20185965276965046 -0.3359822724794748 -0.21614909645583058 0.7301620683161407 -0.55430933121602
[-13.47425523 -21.74959025   1.35831313] 1.0020239852877209 5.620321438042001 0.20186310452167455 -0.3359822645706478 -0.21614889178585822 0.7301621284952565 -0.554309336548647
[-13.47419728 -21.74947572   1.35831801] 1.0020352515161042 5.620371479606312 0.20186399808970135 -0.33598224030040275 -0.2161487498891869 0.7301621436333986 -0.5543093866504016
[-13.4741393  -21.74936114   1.35832289] 1.0020441206056798 5.620436733760573 0.20186189515081654 -0.33598224635012924 -0.21614845167280736 0.7301621713792811 -0.5543094627224601
[-13.47408131 -21.74924656   1.35832777] 1.0020515633117864 5.620510992978482 0.20185801699526018 -0.3359822703647123 -0.21614806082245558 0.7301622066055953 -0.5543095541735803
[-13.47402333 -21.74913199   1.35833265] 1.0020650646373679 5.620586063332275 0.2018537726463554 -0.33598229205481156 -0.21614766882342923 0.7301622635075833 -0.5543096189290558
[-13.47403316 -21.74914574   1.35834392] 1.002058086349444 5.620618600054302 0.20185154724764243 -0.33598227482788123 -0.21614727259569683 0.7301623186787934 -0.5543097112017176
[-13.47404301 -21.74915955   1.35835519] 1.0020510993919767 5.62065112035729 0.20184932267169187 -0.3359822575859731 -0.21614687636936 0.7301623738463356 -0.554309803487441
[-13.47405287 -21.74917336   1.35836646] 1.002044112432344 5.620683640662753 0.20184709809505075 -0.33598224034370083 -0.21614648014588733 0.7301624290137816 -0.5543098957720903
[-13.47406272 -21.74918716   1.35837772] 1.0020371254705474 5.62071616097069 0.20184487351771896 -0.33598222310106407 -0.21614608392527881 0.7301624841811315 -0.5543099880556656
[-13.47423911 -21.74946902   1.35838433] 1.0019746263887956 5.620659451238103 0.20184103601272974 -0.33598231999382455 -0.21614570952734746 0.7301625535620333 -0.5543099839261941
[-13.47441555 -21.74975096   1.35839093] 1.0019181077646349 5.62057539074701 0.2018383366307882 -0.33598239678775166 -0.21614539596017318 0.7301625897924664 -0.554310011926121
[-13.47459199 -21.7500329    1.35839753] 1.0018651635392366 5.620475041891943 0.20183631595259222 -0.33598246158173534 -0.2161451186489687 0.7301626062596811 -0.5543100590948812
[-13.47476843 -21.75031484   1.35840413] 1.0017751474166403 5.620350898107748 0.20183208239595474 -0.3359824618965434 -0.21614489304079923 0.7301627499627288 -0.5543099575843691
[-13.47481327 -21.75037787   1.35841496] 1.0017160920002968 5.620291349691717 0.20182854050046994 -0.33598235033562013 -0.2161446546580566 0.7301629448120721 -0.55430986149361
[-13.47485802 -21.75044076   1.3584258 ] 1.0016637620249242 5.620199491998374 0.20182689694067502 -0.33598220988161986 -0.216144517559531 0.7301631003421143 -0.5543097952145642
[-13.47490278 -21.75050366   1.35843664] 1.00161484955548 5.620091130350366 0.20182622132875672 -0.335982054715387 -0.21614443213780166 0.7301632358125373 -0.554309744125808
[-13.47494754 -21.75056656   1.35844748] 1.0015999306286858 5.620007658354563 0.2018221773231571 -0.3359817752652109 -0.21614450045350375 0.7301633098335855 -0.5543097893653024
[-13.47489806 -21.75051835   1.35843778] 1.001628439064776 5.6199700617445965 0.20181002068851261 -0.33598155308015326 -0.21614478837588835 0.7301631808314532 -0.554309981694255
[-13.47484856 -21.75047011   1.35842808] 1.001643422932608 5.6200109584999325 0.2018043776063051 -0.33598133229929744 -0.21614537609615087 0.7301632291928721 -0.5543098226382785
[-13.47479905 -21.75042187   1.35841837] 1.001651482428252 5.620092007692697 0.20180206805645728 -0.33598111222132493 -0.21614611716444468 0.7301633683243146 -0.5543094837927156
[-13.47474954 -21.75037363   1.35840866] 1.0016606307803557 5.620172473524472 0.2017994155109082 -0.3359808853217006 -0.21614686331375352 0.7301635230810026 -0.5543091265169734
[-13.47475407 -21.75038763   1.35842221] 1.0016519663934051 5.620231781234734 0.20180451420448242 -0.3359805027451142 -0.21614745579539266 0.7301638303711728 -0.5543087225960064
[-13.47475861 -21.75040164   1.35843575] 1.0016486118061456 5.620261239090326 0.20180642095176604 -0.3359801250609957 -0.21614789764485315 0.7301640675806447 -0.5543084667599762
[-13.47476316 -21.75041565   1.3584493 ] 1.0016481329923956 5.620274544858257 0.20180659930872402 -0.3359797500427658 -0.21614825799288304 0.7301642668457177 -0.5543082910705001
[-13.4747677  -21.75042966   1.35846284] 1.0016560747808623 5.620293455919281 0.20181333275596125 -0.335979582954169 -0.21614840172503594 0.7301643387377257 -0.5543082415997034
[-13.47476402 -21.75043058   1.35843752] 1.0016698727870097 5.62031910073863 0.20180920042153538 -0.33597981335073057 -0.21614866601921143 0.7301642288928627 -0.5543081435846084
[-13.47476033 -21.7504315    1.35841219] 1.001683169439521 5.620350129587618 0.201803373741541 -0.33598005993605284 -0.21614884171460405 0.7301641227498239 -0.5543080654291274
[-13.47475665 -21.75043242   1.35838686] 1.001696195612092 5.620384061923314 0.20179663372582124 -0.33598031524112093 -0.21614896962118446 0.7301640186077896 -0.554307997987311
[-13.47475296 -21.75043334   1.35836153] 1.0016984710234584 5.62041130488973 0.20178708810336343 -0.33598048178122986 -0.21614918737304514 0.7301639837342628 -0.5543078580692645
[-13.47463244 -21.75024147   1.35834083] 1.0017361261129947 5.620500503362734 0.20177820894243625 -0.33598053101972175 -0.2161494054441019 0.7301639773455206 -0.5543077516045009
[-13.4745119  -21.75004957   1.35832014] 1.0017837859291718 5.620534752288838 0.20176917528823868 -0.3359805504147612 -0.21614963232526163 0.7301638749557029 -0.5543077862508526
[-13.47439137 -21.74985768   1.35829944] 1.001836842007844 5.620539343617789 0.20176005815078957 -0.33598055371072016 -0.21614986396589433 0.7301637207579743 -0.5543078970433617
[-13.47427083 -21.74966578   1.35827875] 1.001907558600544 5.620549551738315 0.20175019025224517 -0.3359805493275147 -0.21615009994086512 0.7301635920688757 -0.5543079771987879
[-13.47427193 -21.74968431   1.35829124] 1.0019438297504126 5.6204912989660265 0.2017512693118637 -0.3359803052447774 -0.2161501909655732 0.7301635766106161 -0.5543081100113592
[-13.47427329 -21.74970328   1.35830381] 1.0019670883818557 5.620490197187418 0.2017512981866676 -0.3359800927414588 -0.21615022151349186 0.7301636353860068 -0.554308149480954
[-13.47427465 -21.74972225   1.35831637] 1.0019833640254243 5.620520049071009 0.2017507469458385 -0.33597989756831087 -0.21615021955918037 0.7301637341436812 -0.554308138453569
[-13.47427601 -21.74974122   1.35832893] 1.0019752671719628 5.620537002759315 0.2017557402423461 -0.33597987497082965 -0.2161500289554474 0.7301637774662889 -0.5543081694087727
[-13.47432721 -21.74980325   1.35833112] 1.00194247622255 5.620535479967334 0.20175904512693743 -0.3359800475353181 -0.2161497715707984 0.7301638605777451 -0.5543080557003122
[-13.47437865 -21.74986549   1.35833326] 1.0019096014192512 5.6205338855595635 0.20176233228812912 -0.33598022079562556 -0.2161495141640126 0.7301639439812622 -0.5543079411938027
[-13.4744301  -21.74992774   1.3583354 ] 1.0018767266161002 5.620532291151967 0.20176561944925764 -0.3359803940557077 -0.21614925675778027 0.7301640273842569 -0.5543078266876922
[-13.47448154 -21.74998998   1.35833753] 1.0018587821776723 5.62054198351431 0.20177387019289017 -0.335980718002552 -0.21614884958905603 0.7301639775516076 -0.5543078547502577
[-13.47444688 -21.74991494   1.35829439] 1.0018750128810028 5.620601861343384 0.2017685576614846 -0.33598143813499975 -0.21614862086018805 0.7301637043614504 -0.5543078673103428
[-13.47441181 -21.74983925   1.35825103] 1.001913364056921 5.620557423041706 0.2017623320777615 -0.3359821158767391 -0.21614836965619516 0.7301632675902976 -0.5543081298049106
[-13.47437673 -21.74976356   1.35820767] 1.0019636527161289 5.620456218575068 0.20175565021238528 -0.3359827697126992 -0.2161481056511028 0.7301627424430711 -0.5543085281931321
[-13.47434166 -21.74968787   1.35816432] 1.002015833058582 5.6203551686003514 0.20174382417213133 -0.33598326196777567 -0.2161480119291063 0.7301623052143547 -0.5543088423078307
[-13.47434389 -21.74970296   1.35817439] 1.0020560341317444 5.6202233577362435 0.20174838285573327 -0.3359832428444224 -0.2161477510300074 0.7301620193697296 -0.5543093321624075
[-13.4743463  -21.74971849   1.35818472] 1.0020730376481908 5.620208669255682 0.20175395581243472 -0.33598327560441993 -0.2161475080164191 0.7301619283733026 -0.5543095269311151
[-13.47434872 -21.74973403   1.35819505] 1.0020774693161452 5.6202577039572486 0.20176003221951855 -0.3359833377645049 -0.2161472753152708 0.7301619429316041 -0.5543095608166541
[-13.47435113 -21.74974956   1.35820539] 1.0020680189748725 5.620300841499697 0.20176278435233086 -0.33598328555900825 -0.21614716402839954 0.730162014686658 -0.5543095413360434
[-13.47440582 -21.74984436   1.35821205] 1.002036247911652 5.620315539690455 0.20176311094899313 -0.3359832512493744 -0.21614710612134772 0.730162114562022 -0.5543094531519225
[-13.47446076 -21.74993953   1.35821869] 1.0020043953095095 5.620330114550033 0.2017634316787571 -0.33598321721202334 -0.21614704826469966 0.730162214474155 -0.5543093647346347
[-13.4745157  -21.7500347    1.35822533] 1.0019725427074468 5.620344689410271 0.2017637524082373 -0.33598318317464865 -0.21614699040891655 0.7301623143858056 -0.5543092763176187
[-13.47457064 -21.75012987   1.35823197] 1.0019482144739185 5.620361703042822 0.20176856688044253 -0.3359832999680819 -0.21614677081965072 0.7301623479921534 -0.5543092468842467
[-13.47463252 -21.75025981   1.35822312] 1.0019241725725572 5.6203680963430145 0.20176961765725954 -0.3359835827492446 -0.21614661162353005 0.7301622529777139 -0.5543092627163625
[-13.47469443 -21.75038988   1.35821422] 1.0019045855308968 5.620350084188932 0.20177339461239907 -0.3359838333605988 -0.216146597598599 0.7301621307032545 -0.5543092773477188
[-13.47475633 -21.75051995   1.35820531] 1.0018874258544428 5.6203188178235575 0.20177866429440205 -0.3359840662554858 -0.21614666232733182 0.7301619938001835 -0.5543092912778248
[-13.47481824 -21.75065002   1.35819641] 1.0018412243350867 5.6202653802832145 0.20178419400635295 -0.33598432452918486 -0.21614667965612358 0.7301619602096613 -0.5543091722198771
[-13.47481614 -21.75064313   1.35819608] 1.001806656925642 5.620250148254564 0.20179272963656458 -0.33598451575157656 -0.2161465872647346 0.7301620566456459 -0.5543089653108523
[-13.47481382 -21.75063575   1.35819579] 1.0017748087381244 5.620189962403859 0.20179610872583165 -0.3359847002179742 -0.21614627347999668 0.7301620040026227 -0.5543090452004392
[-13.47481149 -21.75062838   1.35819549] 1.0017443269703454 5.620106467902321 0.20179681831669838 -0.33598488133143045 -0.21614584547619606 0.7301618741607702 -0.5543092733502808
[-13.47480917 -21.75062101   1.35819519] 1.0017497834312181 5.620046976299003 0.2017950392188279 -0.3359849732654865 -0.2161455303897979 0.7301616854423174 -0.5543095890784656
[-13.47478938 -21.7506122    1.35815648] 1.0017731663492442 5.619996298997474 0.20177943142293142 -0.3359853322553945 -0.21614548703492084 0.7301612792696518 -0.5543099234173736
[-13.4747695  -21.75060339   1.35811757] 1.0017869485310735 5.620002569512946 0.20176339287432332 -0.3359857295094399 -0.21614540632685147 0.7301609742930264 -0.5543101158280156
[-13.47474962 -21.75059458   1.35807866] 1.0017954728559837 5.620039923919318 0.2017471559119759 -0.3359861468135526 -0.21614530456670045 0.7301607251161344 -0.5543102307923161
[-13.47472974 -21.75058576   1.35803975] 1.0017985350577436 5.620076095952158 0.20172974520695952 -0.33598651955310704 -0.21614525246924177 0.7301604848904584 -0.5543103416121047
[-13.47475174 -21.75061267   1.3580457 ] 1.00178545443249 5.620099490475002 0.201727104186892 -0.33598654036944803 -0.21614494310438323 0.7301604841765308 -0.5543104505672487
[-13.47477396 -21.75063975   1.35805187] 1.0017766603994285 5.6201243849437335 0.2017274852862313 -0.3359865540506752 -0.21614475920441276 0.7301605393652404 -0.5543104412867221
[-13.47479617 -21.75066683   1.35805805] 1.001770131303864 5.620150091370319 0.20172939691459624 -0.33598656490831924 -0.21614464122500693 0.730160622982161 -0.5543103705660969
[-13.47481839 -21.75069391   1.35806422] 1.0017636022081746 5.620175797797356 0.20173130854277044 -0.33598657576585766 -0.2161445232462541 0.7301607065988114 -0.5543102998455897
[-13.47467915 -21.75044046   1.35806612] 1.0018108853952454 5.620294991881239 0.20173180847999928 -0.33598656597226423 -0.21614439715892944 0.7301607931449678 -0.5543102409453391
[-13.47453909 -21.75018558   1.358068  ] 1.0018652419696854 5.620392561401343 0.20173289447559395 -0.3359865479484574 -0.21614429526129422 0.7301608661455379 -0.5543101954440992
[-13.47439903 -21.7499307    1.35806989] 1.0019231304729384 5.62047865236862 0.20173428859683196 -0.33598652570418913 -0.21614420594867068 0.7301609321030552 -0.5543101568710826
[-13.47425897 -21.74967582   1.35807177] 1.0019681858645655 5.620557228899689 0.20173595624555962 -0.33598651200044405 -0.2161441032482685 0.7301610182893186 -0.5543100916955083
[-13.47428194 -21.74968504   1.35808454] 1.0019543784420324 5.620545118838255 0.20174137293698557 -0.3359864810806835 -0.21614394185149877 0.7301611753371682 -0.5543099665008383
[-13.47430591 -21.74969588   1.35809737] 1.0019410436168157 5.620529325018256 0.20174861048003045 -0.3359864365727655 -0.21614387016432202 0.7301613390639311 -0.5543098057637902
[-13.47432988 -21.74970673   1.35811021] 1.0019281291388937 5.620511901986653 0.20175678160751098 -0.33598638507507383 -0.21614384522604124 0.7301615060530029 -0.5543096267371656
[-13.47435386 -21.74971758   1.35812305] 1.00191521466046 5.620494478955425 0.2017649527349512 -0.3359863335772634 -0.21614382028806242 0.7301616730422221 -0.5543094477101872
[-13.47437652 -21.74977102   1.35812188] 1.0019028859602346 5.620463003745602 0.20176837690156812 -0.3359863659758599 -0.21614393377286256 0.7301616886864344 -0.554309363213452
[-13.47439918 -21.74982475   1.35812061] 1.0018865708399465 5.620439440896981 0.20176876244157194 -0.33598641655598643 -0.21614390617006626 0.7301616811073148 -0.5543093533018838
[-13.47442184 -21.74987849   1.35811935] 1.0018681822413331 5.620420039126533 0.20176758584846333 -0.33598647628704054 -0.21614380476629644 0.7301616619960546 -0.5543093818117518
[-13.4744445  -21.74993222   1.35811808] 1.0018909749738831 5.620421690975273 0.20176735196976714 -0.33598657735446447 -0.21614366698353957 0.7301615796519196 -0.5543094827447522
[-13.47442587 -21.74988512   1.35813304] 1.0019418432017249 5.620464151550058 0.20177295435347486 -0.3359865633598845 -0.21614338290372656 0.7301616027795669 -0.5543095715346448
[-13.47440686 -21.74983706   1.35814815] 1.0019951050784863 5.6205052658508725 0.20177961631511843 -0.33598654617419316 -0.21614313997396575 0.7301616449098718 -0.5543096211817379
[-13.47438784 -21.74978901   1.35816327] 1.0020496110172508 5.62054546665898 0.20178683171751222 -0.33598652790957095 -0.21614292034496668 0.7301616968151323 -0.554309649520976
[-13.47436882 -21.74974095   1.35817838] 1.0020848058174185 5.620576840078037 0.2017912398275491 -0.3359864109105271 -0.21614280421381246 0.73016180558322 -0.5543096224471518
[-13.4743656  -21.7497539    1.35818035] 1.0021080405918597 5.620584905312279 0.20179019834241418 -0.3359863502427156 -0.21614284472378562 0.7301618100925247 -0.5543096374840482
[-13.47436254 -21.74976746   1.35818219] 1.002128403614412 5.620587461354588 0.20178928824726416 -0.3359862748493093 -0.21614291343817754 0.7301617759207314 -0.5543097014013237
[-13.47435947 -21.74978103   1.35818402] 1.0021472179665012 5.620587103369532 0.20178847488034413 -0.33598619086676196 -0.21614299697865974 0.73016172119301 -0.5543097918207724
[-13.47435641 -21.74979459   1.35818586] 1.0021342812423324 5.6205709069361225 0.20178575895564133 -0.3359860359967149 -0.21614315082211857 0.7301617300035714 -0.5543098140986616
[-13.47432081 -21.74975563   1.35818421] 1.0021210138256667 5.620566657758006 0.20178119948074957 -0.33598587107772304 -0.2161433471324297 0.7301617434918256 -0.5543098197466026
[-13.47428488 -21.74971614   1.35818253] 1.0021078538053225 5.620562581873911 0.20177662841503996 -0.33598570630550445 -0.21614354361825816 0.7301617568049996 -0.5543098254676442
[-13.47424896 -21.74967666   1.35818085] 1.0020946937838622 5.620558505989781 0.20177205734949277 -0.33598554153230403 -0.21614374010489243 0.7301617701183172 -0.5543098311886584
[-13.47421303 -21.74963717   1.35817917] 1.0020995260143741 5.620564785633293 0.2017658422824543 -0.33598532500133005 -0.21614399724239564 0.7301617769639495 -0.5543098531513557
[-13.47408811 -21.74946688   1.3581666 ] 1.002140038159396 5.62061815886233 0.20175541401134434 -0.3359851340900155 -0.21614434908496571 0.730161699029345 -0.5543099343325273
[-13.47396232 -21.74929531   1.35815392] 1.0021881679775966 5.620640141005164 0.20174283649887226 -0.33598494493844044 -0.21614459860331167 0.7301615654210128 -0.5543101276823854
[-13.47383653 -21.74912373   1.35814124] 1.0022403198570076 5.620644649380647 0.20172909866073097 -0.335984756521213 -0.21614479152999957 0.7301614016871115 -0.5543103823365992
[-13.47371073 -21.74895215   1.35812856] 1.0023069620482432 5.62065747545832 0.20171631713522342 -0.3359845995734441 -0.21614495556031993 0.7301611966223407 -0.5543106836263678
[-13.47364258 -21.7488419    1.35810213] 1.0023594894696057 5.620652966846661 0.20169920869166014 -0.33598461963162873 -0.21614513048670886 0.7301610116941095 -0.5543108468537374
[-13.47357502 -21.74873227   1.35807556] 1.0024118191026266 5.620648249721976 0.20168205226356373 -0.33598464139631606 -0.21614530563238626 0.7301608271221076 -0.5543110084918311
[-13.47350746 -21.74862265   1.35804899] 1.0024641487351624 5.620643532599064 0.2016648958347389 -0.33598466316072734 -0.2161454807804143 0.7301606425491938 -0.554311170130212
[-13.4734399  -21.74851302   1.35802242] 1.002466092234717 5.620609723267984 0.20164886600857068 -0.33598471874200453 -0.21614560391939397 0.730160532432958 -0.5543112334739356
[-13.47348372 -21.74855976   1.35802794] 1.0024129543578963 5.620513246013873 0.2016440819619637 -0.33598458230022965 -0.21614551092199483 0.7301606331028567 -0.5543112198320053
[-13.47352869 -21.74860812   1.3580338 ] 1.002348978960053 5.620480210792858 0.20164282173255355 -0.33598445976084235 -0.21614556244680322 0.7301608743799751 -0.5543109561955637
[-13.47357366 -21.74865647   1.35803966] 1.0022792642881355 5.620482307906275 0.20164343491629289 -0.33598434600952215 -0.21614569444889878 0.7301611918174742 -0.5543105555295179
[-13.47361863 -21.74870483   1.35804552] 1.0022445458465254 5.620504055586362 0.20164676170072737 -0.3359843227012293 -0.2161457404204352 0.7301614073919246 -0.5543102677675583
[-13.4736602 -21.7487681   1.3580581] 1.0022225138642733 5.620527237117002 0.20165325759498676 -0.33598425544954136 -0.21614575505102185 0.7301615654626737 -0.5543100946081884
[-13.47370174 -21.74883153   1.35807074] 1.002199034390324 5.620548380396133 0.20165895718190674 -0.3359841865049741 -0.21614573717677374 0.7301617013086499 -0.554309964425102
[-13.47374328 -21.74889495   1.35808339] 1.0021747485010806 5.620568424432365 0.20166420417410047 -0.3359841170266791 -0.21614570135042 0.7301618249989019 -0.5543098575777009
[-13.47378482 -21.74895837   1.35809603] 1.002150462611953 5.620588468469173 0.2016694511660786 -0.3359840475483899 -0.2161456655247686 0.7301619486887181 -0.5543097507305369
[-13.47382636 -21.74902179   1.35810868] 1.0021261767229461 5.620608512506556 0.20167469815784111 -0.3359839780701068 -0.21614562969981915 0.7301620723780985 -0.5543096438836106
[-13.4738679  -21.74908522   1.35812132] 1.0021017113546964 5.620625256712736 0.2016811917777397 -0.33598389576891735 -0.21614566077770767 0.7301621911813176 -0.5543095251573855
[-13.47390944 -21.74914864   1.35813397] 1.0020771467627345 5.6206401766256455 0.20168837458910993 -0.3359838063786805 -0.21614572884216157 0.7301623072831142 -0.554309399863996
[-13.47395092 -21.749212     1.35814659] 1.0020599977025364 5.620656750564393 0.20169552229109433 -0.335983725625 -0.21614578501316062 0.7301624365086248 -0.5543092566861733
[-13.47394464 -21.74922524   1.35813825] 1.0020615031444169 5.620690802364734 0.20169557272226624 -0.3359837832186711 -0.21614598368622562 0.7301624274857736 -0.5543091561921607
[-13.47393837 -21.74923848   1.35812992] 1.0020696311303803 5.620675078622189 0.2016941334432112 -0.33598381575734687 -0.21614613333053656 0.7301623053154969 -0.5543092390459952
[-13.4739321  -21.74925172   1.35812158] 1.0020814161803944 5.620631868103966 0.201691871524165 -0.3359838344600313 -0.21614625590168743 0.730162120663484 -0.5543094231468744
[-13.47392582 -21.74926496   1.35811325] 1.0020866011038867 5.620590930926637 0.20169179248467295 -0.3359839021329165 -0.2161463369286778 0.7301618523004295 -0.554309704032916
[-13.47391955 -21.7492782    1.35810491] 1.0020896403443114 5.620550732806529 0.20169242309357582 -0.3359839857256811 -0.2161464044499591 0.7301615567226928 -0.5543100163839132
[-13.47391328 -21.74929145   1.35809658] 1.0020870582385035 5.6205544812214185 0.20169735939758027 -0.3359840714663929 -0.21614666418257408 0.7301613792067508 -0.5543100969660455
[-13.473907   -21.74930469   1.35808825] 1.0020813558856836 5.620582623093522 0.20170468567001354 -0.3359841583993906 -0.2161470306044484 0.7301612672236777 -0.5543100489002938
[-13.4739007  -21.74931787   1.3580799 ] 1.0021023200470687 5.620620843259194 0.2017142312913609 -0.33598433593035176 -0.21614729834975505 0.7301611244736707 -0.5543100249254809
[-13.47384301 -21.74920472   1.35805909] 1.0021497065250975 5.620704801592035 0.20172034429609342 -0.33598466056545334 -0.2161475289412709 0.7301610180089765 -0.5543098784771878
[-13.47378533 -21.74909157   1.35803827] 1.00220182072067 5.620774446558997 0.20172727720250072 -0.335984977906687 -0.21614779565649278 0.7301609076494119 -0.5543097274939971
[-13.47372764 -21.74897842   1.35801745] 1.0022565598278699 5.6208361444933 0.20173466533236173 -0.3359852911983982 -0.21614808242983138 0.7301607951272391 -0.5543095739921802
[-13.47366998 -21.74886534   1.35799664] 1.002311287228542 5.620897817939354 0.20174205595362604 -0.33598560443116954 -0.2161483691931784 0.7301606825984814 -0.5543094205382685
[-13.47371514 -21.74896683   1.35799746] 1.002331741133413 5.620887782397576 0.20175674320165904 -0.3359857438037595 -0.21614862021405953 0.7301605517307007 -0.5543094105610255
[-13.4737603  -21.74906832   1.35799828] 1.0023515374726675 5.620869715795727 0.2017652819284591 -0.3359859147218714 -0.21614857470514043 0.7301603568451583 -0.5543095814192597
[-13.47380545 -21.74916981   1.35799909] 1.002370968204317 5.620847183933627 0.2017704020843678 -0.33598610317850536 -0.2161483643266155 0.7301601263665802 -0.5543098528207765
[-13.47385061 -21.7492713    1.35799991] 1.002352411273858 5.620804284817256 0.20177178495944614 -0.33598616481962085 -0.21614827974054976 0.7301600094114085 -0.5543100024998064
[-13.47389138 -21.74932146   1.3580123 ] 1.0023221233739967 5.62077137551787 0.20177580749427826 -0.3359861167107045 -0.21614811291423108 0.730160072346138 -0.5543100138124516
[-13.47393215 -21.74937153   1.3580247 ] 1.0022935237289015 5.6207455398159345 0.2017822350712104 -0.33598606485636706 -0.2161480509982559 0.7301601837882146 -0.5543099225905569
[-13.47397292 -21.74942161   1.35803711] 1.0022658595222753 5.620723612855418 0.20178999335128978 -0.3359860109853076 -0.21614804740487428 0.7301603220119346 -0.5543097745707439
[-13.4740137  -21.74947168   1.35804952] 1.0022475980270174 5.620705616506635 0.20180172387735962 -0.3359860899325594 -0.2161479026518316 0.7301603947123254 -0.5543096873991881
[-13.47395675 -21.7493801    1.3580395 ] 1.0022652773367438 5.620736383629464 0.2018072443839607 -0.3359863483759745 -0.2161478472023549 0.7301603131917195 -0.5543096597521423
[-13.47389719 -21.74928473   1.35802888] 1.0022867555413846 5.6207410115730685 0.2018113917054457 -0.3359865968371949 -0.21614775407806827 0.7301601583311704 -0.5543097494529278
[-13.47383763 -21.74918935   1.35801826] 1.0023098573074258 5.620730414549829 0.2018148889594027 -0.33598683776254396 -0.2161476379762034 0.7301599646910053 -0.5543099037632864
[-13.47377808 -21.74909398   1.35800764] 1.0023459034302218 5.620731650820551 0.20181324226147734 -0.3359868996044254 -0.21614772522458925 0.7301597855658905 -0.5543100682080511
[-13.47384162 -21.74923204   1.35802994] 1.002345283831607 5.620658845504729 0.20182094205407708 -0.3359866502098346 -0.2161477685929726 0.7301596676622171 -0.5543103577712163
[-13.47390688 -21.74937337   1.35805269] 1.0023364567870932 5.620625490330769 0.20182648246344914 -0.3359864353390146 -0.2161476832317028 0.7301596060486505 -0.554310602457349
[-13.47397214 -21.74951469   1.35807544] 1.0023233903138415 5.620614652079584 0.20183073729287904 -0.33598624158094376 -0.21614752725782366 0.7301595752626511 -0.5543108212735025
[-13.4740374  -21.74965602   1.35809819] 1.0022507927443904 5.620561811669995 0.20183273949255798 -0.335985998877785 -0.21614738848985823 0.7301597660852626 -0.5543107711360351
[-13.47408361 -21.74971272   1.35810085] 1.0021640543799604 5.620522942601539 0.2018271741196913 -0.3359859414660399 -0.21614727540325215 0.7301600832474768 -0.5543104322534145
[-13.47412979 -21.74976934   1.35810349] 1.0020844678842193 5.620443388695703 0.20182178315155053 -0.33598585931280917 -0.21614718482470027 0.7301603289424045 -0.5543101937299275
[-13.47417598 -21.74982596   1.35810613] 1.0020088515522276 5.6203412155083985 0.20181649268776847 -0.3359857633058062 -0.21614710674105223 0.7301605349047289 -0.55431001106865
