Point ID,Easting,Northing,Elevation,H. Precision,V. Precision,PDOP,Sats,Datetime,Timestamp
nor1-2497,245778.55,5182375.162,90.466,0.014,0.023,1.49,18.0,2023-07-25 15:23:14,1690298594
nor1-2498,245779.448,5182374.679,90.455,0.013,0.023,1.49,19.0,2023-07-25 15:23:15,1690298595
nor1-2499,245780.879,5182374.555,90.471,0.015,0.026,1.49,18.0,2023-07-25 15:23:16,1690298596
nor1-2500,245782.088,5182374.521,90.397,0.017,0.031,1.49,19.0,2023-07-25 15:23:17,1690298597
nor1-2501,245783.025,5182374.621,90.354,0.015,0.028,1.508,19.0,2023-07-25 15:23:18,1690298598
nor1-2502,245784.008,5182374.909,90.395,0.015,0.026,1.508,19.0,2023-07-25 15:23:19,1690298599
nor1-2503,245784.876,5182375.176,90.418,0.014,0.025,1.508,18.0,2023-07-25 15:23:20,1690298600
nor1-2504,245785.688,5182375.475,90.407,0.014,0.024,1.508,18.0,2023-07-25 15:23:21,1690298601
nor1-2505,245786.479,5182375.938,90.467,0.013,0.023,1.629,19.0,2023-07-25 15:23:22,1690298602
nor1-2506,245787.428,5182376.594,90.476,0.012,0.021,1.629,18.0,2023-07-25 15:23:23,1690298603
nor1-2507,245788.331,5182377.285,90.446,0.013,0.024,1.629,18.0,2023-07-25 15:23:24,1690298604
nor1-2508,245789.018,5182377.877,90.459,0.012,0.021,1.629,18.0,2023-07-25 15:23:25,1690298605
nor1-2509,245789.718,5182378.556,90.476,0.014,0.024,1.629,18.0,2023-07-25 15:23:26,1690298606
nor1-2510,245790.249,5182379.036,90.414,0.013,0.022,1.628,18.0,2023-07-25 15:23:27,1690298607
nor1-2511,245790.746,5182379.658,90.403,0.012,0.021,1.628,18.0,2023-07-25 15:23:28,1690298608
nor1-2512,245791.112,5182380.536,90.449,0.012,0.021,1.628,18.0,2023-07-25 15:23:29,1690298609
nor1-2513,245791.291,5182381.278,90.449,0.017,0.031,1.628,18.0,2023-07-25 15:23:30,1690298610
nor1-2514,245791.208,5182381.991,90.455,0.014,0.023,1.628,17.0,2023-07-25 15:23:31,1690298611
nor1-2515,245791.067,5182382.659,90.477,0.013,0.023,1.628,17.0,2023-07-25 15:23:32,1690298612
nor1-2516,245791.066,5182382.733,90.453,0.014,0.023,1.628,17.0,2023-07-25 15:23:33,1690298613
nor1-2517,245791.062,5182382.739,90.446,0.013,0.021,1.704,19.0,2023-07-25 15:23:34,1690298614
nor1-2518,245790.953,5182382.874,90.455,0.013,0.022,1.704,19.0,2023-07-25 15:23:35,1690298615
nor1-2519,245790.646,5182383.318,90.474,0.013,0.022,1.466,19.0,2023-07-25 15:23:36,1690298616
nor1-2520,245790.435,5182383.635,90.464,0.013,0.021,1.466,17.0,2023-07-25 15:23:37,1690298617
nor1-2521,245790.441,5182383.61,90.466,0.013,0.02,1.542,18.0,2023-07-25 15:23:38,1690298618
nor1-2522,245790.441,5182383.629,90.459,0.013,0.021,1.542,18.0,2023-07-25 15:23:39,1690298619
nor1-2523,245790.435,5182383.625,90.454,0.013,0.021,1.512,18.0,2023-07-25 15:23:40,1690298620
nor1-2524,245790.438,5182383.621,90.462,0.012,0.021,1.512,18.0,2023-07-25 15:23:41,1690298621
nor1-2525,245790.44,5182383.631,90.464,0.013,0.021,1.512,19.0,2023-07-25 15:23:42,1690298622
nor1-2526,245790.44,5182383.625,90.465,0.013,0.021,1.512,18.0,2023-07-25 15:23:43,1690298623
nor1-2527,245790.439,5182383.624,90.474,0.013,0.022,1.512,18.0,2023-07-25 15:23:44,1690298624
nor1-2528,245790.441,5182383.625,90.462,0.013,0.02,1.512,18.0,2023-07-25 15:23:45,1690298625
nor1-2529,245790.437,5182383.624,90.469,0.013,0.02,1.458,18.0,2023-07-25 15:23:46,1690298626
nor1-2530,245790.435,5182383.621,90.469,0.013,0.02,1.458,18.0,2023-07-25 15:23:47,1690298627
nor1-2531,245790.439,5182383.628,90.468,0.013,0.02,1.458,18.0,2023-07-25 15:23:48,1690298628
nor1-2532,245790.438,5182383.624,90.466,0.014,0.021,1.458,19.0,2023-07-25 15:23:49,1690298629
nor1-2533,245790.432,5182383.616,90.461,0.013,0.019,1.458,19.0,2023-07-25 15:23:50,1690298630
nor1-2534,245790.438,5182383.622,90.469,0.014,0.021,1.458,19.0,2023-07-25 15:23:51,1690298631
nor1-2535,245790.437,5182383.623,90.478,0.013,0.02,1.458,19.0,2023-07-25 15:23:52,1690298632
nor1-2536,245790.433,5182383.623,90.475,0.013,0.02,1.458,19.0,2023-07-25 15:23:53,1690298633
nor1-2537,245790.437,5182383.622,90.473,0.013,0.02,1.458,19.0,2023-07-25 15:23:54,1690298634
nor1-2538,245790.434,5182383.626,90.487,0.014,0.021,1.458,19.0,2023-07-25 15:23:55,1690298635
nor1-2539,245790.436,5182383.62,90.484,0.014,0.021,1.458,19.0,2023-07-25 15:23:56,1690298636
nor1-2540,245790.529,5182383.48,90.483,0.014,0.02,1.458,19.0,2023-07-25 15:23:57,1690298637
nor1-2541,245790.646,5182383.302,90.479,0.013,0.02,1.458,19.0,2023-07-25 15:23:58,1690298638
nor1-2542,245790.855,5182382.995,90.486,0.014,0.02,1.458,19.0,2023-07-25 15:23:59,1690298639
nor1-2543,245790.968,5182382.829,90.486,0.015,0.022,1.458,18.0,2023-07-25 15:24:00,1690298640
nor1-2544,245790.962,5182382.824,90.498,0.014,0.021,1.458,18.0,2023-07-25 15:24:01,1690298641
nor1-2545,245790.963,5182382.821,90.492,0.013,0.02,1.512,18.0,2023-07-25 15:24:02,1690298642
nor1-2546,245790.963,5182382.819,90.482,0.014,0.021,1.512,18.0,2023-07-25 15:24:03,1690298643
nor1-2547,245790.959,5182382.82,90.486,0.014,0.022,1.512,19.0,2023-07-25 15:24:04,1690298644
nor1-2548,245790.962,5182382.815,90.481,0.013,0.022,1.512,19.0,2023-07-25 15:24:05,1690298645
nor1-2549,245790.962,5182382.812,90.478,0.013,0.02,1.458,19.0,2023-07-25 15:24:06,1690298646
nor1-2550,245790.955,5182382.815,90.489,0.014,0.02,1.458,19.0,2023-07-25 15:24:07,1690298647
nor1-2551,245790.961,5182382.815,90.483,0.013,0.019,1.458,19.0,2023-07-25 15:24:08,1690298648
nor1-2552,245790.956,5182382.811,90.488,0.013,0.02,1.458,19.0,2023-07-25 15:24:09,1690298649
nor1-2553,245790.956,5182382.813,90.483,0.013,0.019,1.458,19.0,2023-07-25 15:24:10,1690298650
nor1-2554,245790.955,5182382.807,90.492,0.013,0.019,1.458,19.0,2023-07-25 15:24:11,1690298651
nor1-2555,245790.958,5182382.809,90.489,0.013,0.02,1.458,19.0,2023-07-25 15:24:12,1690298652
nor1-2556,245790.957,5182382.815,90.485,0.013,0.019,1.458,19.0,2023-07-25 15:24:13,1690298653
nor1-2557,245790.955,5182382.811,90.487,0.013,0.019,1.458,19.0,2023-07-25 15:24:14,1690298654
nor1-2558,245790.958,5182382.809,90.489,0.013,0.02,1.458,19.0,2023-07-25 15:24:15,1690298655
nor1-2559,245790.958,5182382.811,90.485,0.014,0.022,1.458,19.0,2023-07-25 15:24:16,1690298656
nor1-2560,245790.958,5182382.808,90.484,0.013,0.02,1.458,19.0,2023-07-25 15:24:17,1690298657
nor1-2561,245790.956,5182382.812,90.49,0.013,0.02,1.458,19.0,2023-07-25 15:24:18,1690298658
nor1-2562,245790.958,5182382.817,90.48,0.013,0.02,1.458,19.0,2023-07-25 15:24:19,1690298659
nor1-2563,245790.961,5182382.82,90.474,0.013,0.02,1.458,19.0,2023-07-25 15:24:20,1690298660
nor1-2564,245790.634,5182383.31,90.487,0.017,0.028,1.458,19.0,2023-07-25 15:24:21,1690298661
nor1-2565,245790.106,5182384.077,90.466,0.016,0.025,1.458,16.0,2023-07-25 15:24:22,1690298662
nor1-2566,245789.522,5182384.934,90.446,0.015,0.023,1.458,18.0,2023-07-25 15:24:23,1690298663
nor1-2567,245788.898,5182385.749,90.434,0.015,0.022,1.512,18.0,2023-07-25 15:24:24,1690298664
nor1-2568,245788.243,5182386.64,90.442,0.017,0.025,1.512,18.0,2023-07-25 15:24:25,1690298665
nor1-2569,245787.577,5182387.546,90.409,0.02,0.028,1.512,17.0,2023-07-25 15:24:26,1690298666
nor1-2570,245786.874,5182388.483,90.406,0.023,0.027,1.512,15.0,2023-07-25 15:24:27,1690298667
nor1-2571,245786.231,5182389.368,90.382,0.023,0.029,1.891,15.0,2023-07-25 15:24:28,1690298668
nor1-2572,245785.654,5182390.102,90.431,0.026,0.029,1.891,15.0,2023-07-25 15:24:29,1690298669
nor1-2573,245785.059,5182390.858,90.458,0.026,0.029,2.17,15.0,2023-07-25 15:24:30,1690298670
nor1-2574,245784.468,5182391.617,90.441,0.03,0.036,2.17,15.0,2023-07-25 15:24:31,1690298671
nor1-2575,245783.914,5182392.262,90.446,0.026,0.038,1.891,15.0,2023-07-25 15:24:32,1690298672
nor1-2576,245783.411,5182392.953,90.437,0.036,0.041,1.891,15.0,2023-07-25 15:24:33,1690298673
nor1-2577,245782.842,5182393.682,90.441,0.04,0.042,1.891,15.0,2023-07-25 15:24:34,1690298674
nor1-2578,245782.177,5182394.456,90.448,0.043,0.051,1.891,15.0,2023-07-25 15:24:35,1690298675
nor1-2579,245781.62,5182395.209,90.477,0.039,0.043,1.891,15.0,2023-07-25 15:24:36,1690298676
nor1-2580,245781.027,5182396.001,90.414,0.051,0.054,1.891,15.0,2023-07-25 15:24:37,1690298677
nor1-2581,245780.445,5182396.701,90.511,0.057,0.057,2.17,14.0,2023-07-25 15:24:38,1690298678
nor1-2582,245779.894,5182397.407,90.465,0.052,0.05,2.17,15.0,2023-07-25 15:24:39,1690298679
nor1-2583,245779.369,5182398.097,90.48,0.056,0.047,2.17,14.0,2023-07-25 15:24:40,1690298680
nor1-2584,245778.811,5182398.892,90.481,0.053,0.05,2.17,14.0,2023-07-25 15:24:41,1690298681
nor1-2585,245778.107,5182399.63,90.488,0.053,0.05,2.17,14.0,2023-07-25 15:24:42,1690298682
nor1-2586,245777.534,5182400.406,90.513,0.049,0.049,2.17,14.0,2023-07-25 15:24:43,1690298683
nor1-2587,245776.843,5182401.123,90.559,0.062,0.05,2.169,14.0,2023-07-25 15:24:44,1690298684
nor1-2588,245776.248,5182401.9,90.492,0.063,0.062,2.169,13.0,2023-07-25 15:24:45,1690298685
nor1-2589,245775.602,5182402.533,90.545,0.057,0.056,1.884,14.0,2023-07-25 15:24:46,1690298686
nor1-2590,245775.003,5182403.302,90.486,0.051,0.054,1.884,14.0,2023-07-25 15:24:47,1690298687
nor1-2591,245774.295,5182403.978,90.532,0.046,0.047,1.76,14.0,2023-07-25 15:24:48,1690298688
nor1-2592,245773.749,5182404.636,90.51,0.056,0.059,1.76,12.0,2023-07-25 15:24:49,1690298689
nor1-2593,245773.142,5182405.281,90.536,0.058,0.059,3.083,12.0,2023-07-25 15:24:50,1690298690
nor1-2594,245772.653,5182406.033,90.43,0.099,0.103,3.083,12.0,2023-07-25 15:24:51,1690298691
nor1-2595,245772.074,5182406.646,90.496,0.081,0.084,1.77,12.0,2023-07-25 15:24:52,1690298692
nor1-2596,245771.415,5182407.492,90.474,0.091,0.075,1.77,11.0,2023-07-25 15:24:53,1690298693
nor1-2597,245770.777,5182408.303,90.541,0.078,0.073,3.083,13.0,2023-07-25 15:24:54,1690298694
nor1-2598,245770.155,5182409.068,90.524,0.092,0.091,3.083,13.0,2023-07-25 15:24:55,1690298695
nor1-2599,245769.865,5182409.404,90.53,0.071,0.054,2.199,14.0,2023-07-25 15:24:56,1690298696
nor1-2600,245769.259,5182410.193,90.532,0.076,0.064,2.199,17.0,2023-07-25 15:24:57,1690298697
nor1-2601,245768.66,5182411.053,90.536,0.045,0.05,1.614,14.0,2023-07-25 15:24:58,1690298698
nor1-2602,245768.034,5182411.93,90.534,0.041,0.042,1.614,15.0,2023-07-25 15:24:59,1690298699
nor1-2603,245767.326,5182412.889,90.509,0.04,0.042,2.076,15.0,2023-07-25 15:25:00,1690298700
nor1-2604,245766.556,5182413.787,90.606,0.042,0.05,2.076,14.0,2023-07-25 15:25:01,1690298701
nor1-2605,245765.824,5182414.775,90.542,0.057,0.093,2.21,13.0,2023-07-25 15:25:02,1690298702
nor1-2606,245765.155,5182415.614,90.517,0.058,0.095,2.21,13.0,2023-07-25 15:25:03,1690298703
nor1-2607,245764.419,5182416.462,90.436,0.065,0.102,2.658,13.0,2023-07-25 15:25:04,1690298704
nor1-2608,245763.787,5182417.319,90.414,0.061,0.096,2.658,13.0,2023-07-25 15:25:05,1690298705
nor1-2609,245762.975,5182418.128,90.566,0.085,0.082,2.376,14.0,2023-07-25 15:25:06,1690298706
nor1-2610,245762.296,5182419.004,90.544,0.11,0.106,2.376,14.0,2023-07-25 15:25:07,1690298707
nor1-2611,245761.713,5182419.705,90.53,0.042,0.069,2.375,15.0,2023-07-25 15:25:08,1690298708
nor1-2612,245761.196,5182420.301,90.486,0.048,0.075,2.375,14.0,2023-07-25 15:25:09,1690298709
nor1-2613,245760.568,5182420.995,90.567,0.04,0.051,2.255,14.0,2023-07-25 15:25:10,1690298710
nor1-2614,245760.057,5182421.603,90.555,0.038,0.045,2.255,15.0,2023-07-25 15:25:11,1690298711
nor1-2615,245759.536,5182422.237,90.532,0.038,0.044,1.82,15.0,2023-07-25 15:25:12,1690298712
nor1-2616,245759.012,5182422.904,90.512,0.045,0.045,1.82,15.0,2023-07-25 15:25:13,1690298713
nor1-2617,245758.517,5182423.581,90.457,0.042,0.043,2.485,14.0,2023-07-25 15:25:14,1690298714
nor1-2618,245758.019,5182424.212,90.483,0.058,0.085,2.485,15.0,2023-07-25 15:25:15,1690298715
nor1-2619,245757.504,5182424.815,90.525,0.048,0.07,2.486,13.0,2023-07-25 15:25:16,1690298716
nor1-2620,245757.037,5182425.423,90.504,0.048,0.068,2.486,13.0,2023-07-25 15:25:17,1690298717
nor1-2621,245756.578,5182425.99,90.514,0.031,0.034,2.7,13.0,2023-07-25 15:25:18,1690298718
nor1-2622,245756.067,5182426.604,90.556,0.043,0.051,2.7,13.0,2023-07-25 15:25:19,1690298719
nor1-2623,245755.513,5182427.353,90.444,0.036,0.04,1.946,14.0,2023-07-25 15:25:20,1690298720
nor1-2624,245754.918,5182428.139,90.499,0.043,0.051,1.946,14.0,2023-07-25 15:25:21,1690298721
nor1-2625,245754.328,5182428.884,90.476,0.065,0.097,1.878,14.0,2023-07-25 15:25:22,1690298722
nor1-2626,245753.702,5182429.7,90.529,0.058,0.087,1.878,14.0,2023-07-25 15:25:23,1690298723
nor1-2627,245753.018,5182430.577,90.456,0.049,0.072,2.256,16.0,2023-07-25 15:25:24,1690298724
nor1-2628,245752.295,5182431.42,90.466,0.042,0.062,2.256,16.0,2023-07-25 15:25:25,1690298725
nor1-2629,245751.557,5182432.292,90.473,0.027,0.032,2.076,16.0,2023-07-25 15:25:26,1690298726
nor1-2630,245750.73,5182433.204,90.51,0.024,0.029,2.076,16.0,2023-07-25 15:25:27,1690298727
nor1-2631,245750.024,5182434.084,90.487,0.022,0.029,2.076,17.0,2023-07-25 15:25:28,1690298728
nor1-2632,245749.353,5182434.864,90.46,0.022,0.029,2.076,17.0,2023-07-25 15:25:29,1690298729
nor1-2633,245748.646,5182435.63,90.497,0.022,0.029,1.82,16.0,2023-07-25 15:25:30,1690298730
nor1-2634,245748.001,5182436.457,90.461,0.022,0.028,1.82,16.0,2023-07-25 15:25:31,1690298731
nor1-2635,245747.384,5182437.195,90.482,0.022,0.028,2.076,16.0,2023-07-25 15:25:32,1690298732
nor1-2636,245746.718,5182438.121,90.49,0.025,0.03,2.076,16.0,2023-07-25 15:25:33,1690298733
nor1-2637,245746.054,5182439.06,90.512,0.027,0.033,2.076,16.0,2023-07-25 15:25:34,1690298734
nor1-2638,245745.315,5182440.016,90.493,0.025,0.036,2.076,16.0,2023-07-25 15:25:35,1690298735
nor1-2639,245744.548,5182440.905,90.508,0.021,0.031,2.076,17.0,2023-07-25 15:25:36,1690298736
nor1-2640,245743.82,5182441.739,90.521,0.025,0.03,2.076,17.0,2023-07-25 15:25:37,1690298737
nor1-2641,245743.074,5182442.581,90.526,0.03,0.035,1.821,16.0,2023-07-25 15:25:38,1690298738
nor1-2642,245742.384,5182443.383,90.537,0.035,0.04,1.821,16.0,2023-07-25 15:25:39,1690298739
nor1-2643,245741.725,5182444.136,90.515,0.035,0.038,2.076,16.0,2023-07-25 15:25:40,1690298740
nor1-2644,245741.058,5182444.934,90.516,0.034,0.034,2.076,15.0,2023-07-25 15:25:41,1690298741
nor1-2645,245740.437,5182445.719,90.503,0.032,0.035,2.49,16.0,2023-07-25 15:25:42,1690298742
nor1-2646,245739.898,5182446.399,90.515,0.037,0.042,2.49,15.0,2023-07-25 15:25:43,1690298743
nor1-2647,245739.298,5182447.22,90.507,0.038,0.044,2.49,16.0,2023-07-25 15:25:44,1690298744
nor1-2648,245738.735,5182448.007,90.537,0.037,0.042,2.49,15.0,2023-07-25 15:25:45,1690298745
nor1-2649,245738.049,5182448.972,90.537,0.036,0.04,2.491,15.0,2023-07-25 15:25:46,1690298746
nor1-2650,245737.435,5182449.828,90.537,0.035,0.039,2.491,14.0,2023-07-25 15:25:47,1690298747
nor1-2651,245736.671,5182450.774,90.55,0.037,0.039,2.491,14.0,2023-07-25 15:25:48,1690298748
nor1-2652,245735.96,5182451.67,90.555,0.039,0.041,2.491,13.0,2023-07-25 15:25:49,1690298749
nor1-2653,245735.28,5182452.517,90.566,0.048,0.048,2.491,13.0,2023-07-25 15:25:50,1690298750
nor1-2654,245734.533,5182453.407,90.55,0.046,0.043,2.491,13.0,2023-07-25 15:25:51,1690298751
nor1-2655,245733.833,5182454.349,90.533,0.051,0.057,2.491,13.0,2023-07-25 15:25:52,1690298752
nor1-2656,245733.165,5182455.17,90.537,0.049,0.055,2.491,13.0,2023-07-25 15:25:53,1690298753
nor1-2657,245732.439,5182455.88,90.608,0.047,0.052,2.492,14.0,2023-07-25 15:25:54,1690298754
nor1-2658,245731.897,5182456.586,90.588,0.052,0.057,2.492,14.0,2023-07-25 15:25:55,1690298755
nor1-2659,245731.256,5182457.302,90.604,0.047,0.052,2.492,14.0,2023-07-25 15:25:56,1690298756
nor1-2660,245730.604,5182458.129,90.564,0.066,0.075,2.492,13.0,2023-07-25 15:25:57,1690298757
nor1-2661,245730.007,5182458.923,90.514,0.117,0.132,2.492,12.0,2023-07-25 15:25:58,1690298758
nor1-2662,245729.387,5182459.649,90.597,0.056,0.071,2.492,15.0,2023-07-25 15:25:59,1690298759
nor1-2663,245728.804,5182460.382,90.598,0.079,0.103,1.944,15.0,2023-07-25 15:26:00,1690298760
nor1-2664,245728.175,5182461.2,90.541,0.071,0.097,1.944,15.0,2023-07-25 15:26:01,1690298761
nor1-2665,245727.531,5182462.017,90.515,0.063,0.089,1.721,16.0,2023-07-25 15:26:02,1690298762
nor1-2666,245726.968,5182462.841,90.428,0.061,0.086,1.721,15.0,2023-07-25 15:26:03,1690298763
nor1-2667,245726.285,5182463.535,90.605,0.055,0.075,1.944,14.0,2023-07-25 15:26:04,1690298764
nor1-2668,245725.638,5182464.362,90.608,0.06,0.085,1.944,12.0,2023-07-25 15:26:05,1690298765
nor1-2669,245724.999,5182465.25,90.55,0.052,0.067,2.279,12.0,2023-07-25 15:26:06,1690298766
nor1-2670,245724.346,5182466.07,90.571,0.054,0.071,2.279,11.0,2023-07-25 15:26:07,1690298767
nor1-2671,245723.637,5182466.927,90.668,0.063,0.103,2.31,13.0,2023-07-25 15:26:08,1690298768
nor1-2672,245723.065,5182467.83,90.48,0.07,0.112,2.31,13.0,2023-07-25 15:26:09,1690298769
nor1-2673,245722.42,5182468.591,90.537,0.08,0.127,2.31,12.0,2023-07-25 15:26:10,1690298770
nor1-2674,245721.755,5182469.51,90.482,0.079,0.124,2.31,13.0,2023-07-25 15:26:11,1690298771
nor1-2675,245721.013,5182470.32,90.505,0.087,0.14,2.31,13.0,2023-07-25 15:26:12,1690298772
nor1-2676,245720.352,5182471.124,90.542,0.085,0.137,2.31,11.0,2023-07-25 15:26:13,1690298773
nor1-2677,245719.709,5182471.903,90.547,0.091,0.142,2.31,11.0,2023-07-25 15:26:14,1690298774
nor1-2678,245719.049,5182472.746,90.459,0.119,0.187,2.31,13.0,2023-07-25 15:26:15,1690298775
nor1-2679,245718.363,5182473.612,90.415,0.126,0.177,2.31,13.0,2023-07-25 15:26:16,1690298776
nor1-2680,245717.557,5182474.345,90.513,0.132,0.165,2.31,15.0,2023-07-25 15:26:17,1690298777
nor1-2681,245716.819,5182475.318,90.412,0.126,0.166,2.31,14.0,2023-07-25 15:26:18,1690298778
nor1-2682,245716.102,5182476.156,90.469,0.133,0.18,2.31,12.0,2023-07-25 15:26:19,1690298779
nor1-2683,245715.377,5182477.01,90.535,0.203,0.264,2.31,13.0,2023-07-25 15:26:20,1690298780
nor1-2684,245714.678,5182477.879,90.525,0.082,0.108,2.31,14.0,2023-07-25 15:26:21,1690298781
nor1-2685,245714.042,5182478.758,90.55,0.046,0.054,1.947,13.0,2023-07-25 15:26:22,1690298782
nor1-2686,245713.541,5182479.575,90.414,0.06,0.089,1.947,15.0,2023-07-25 15:26:23,1690298783
nor1-2687,245712.863,5182480.462,90.422,0.07,0.1,2.052,12.0,2023-07-25 15:26:24,1690298784
nor1-2688,245712.147,5182481.315,90.471,0.069,0.1,2.052,13.0,2023-07-25 15:26:25,1690298785
nor1-2689,245711.542,5182482.223,90.423,0.062,0.09,1.982,14.0,2023-07-25 15:26:26,1690298786
nor1-2690,245710.902,5182483.088,90.487,0.06,0.085,1.982,14.0,2023-07-25 15:26:27,1690298787
nor1-2691,245710.213,5182484.042,90.541,0.043,0.056,2.213,14.0,2023-07-25 15:26:28,1690298788
nor1-2692,245709.53,5182484.978,90.569,0.047,0.064,2.213,14.0,2023-07-25 15:26:29,1690298789
nor1-2693,245708.815,5182485.926,90.612,0.057,0.103,2.089,12.0,2023-07-25 15:26:30,1690298790
nor1-2694,245708.156,5182486.823,90.574,0.054,0.099,2.089,12.0,2023-07-25 15:26:31,1690298791
nor1-2695,245707.486,5182487.669,90.538,0.047,0.078,2.089,14.0,2023-07-25 15:26:32,1690298792
nor1-2696,245706.769,5182488.546,90.619,0.043,0.074,2.089,12.0,2023-07-25 15:26:33,1690298793
nor1-2697,245706.114,5182489.495,90.596,0.047,0.078,2.01,12.0,2023-07-25 15:26:34,1690298794
nor1-2698,245705.408,5182490.373,90.575,0.049,0.081,2.01,13.0,2023-07-25 15:26:35,1690298795
nor1-2699,245704.738,5182491.234,90.561,0.049,0.076,1.989,12.0,2023-07-25 15:26:36,1690298796
nor1-2700,245704.028,5182492.126,90.576,0.053,0.081,1.989,13.0,2023-07-25 15:26:37,1690298797
nor1-2701,245703.344,5182492.968,90.561,0.046,0.072,2.323,14.0,2023-07-25 15:26:38,1690298798
nor1-2702,245702.624,5182493.9,90.545,0.052,0.083,2.323,14.0,2023-07-25 15:26:39,1690298799
nor1-2703,245701.897,5182494.773,90.553,0.029,0.035,1.99,14.0,2023-07-25 15:26:40,1690298800
nor1-2704,245701.212,5182495.649,90.543,0.03,0.038,1.99,14.0,2023-07-25 15:26:41,1690298801
nor1-2705,245700.515,5182496.53,90.537,0.027,0.035,1.99,14.0,2023-07-25 15:26:42,1690298802
nor1-2706,245699.785,5182497.35,90.583,0.022,0.034,1.939,14.0,2023-07-25 15:26:43,1690298803
nor1-2707,245699.107,5182498.211,90.588,0.024,0.035,1.939,14.0,2023-07-25 15:26:44,1690298804
nor1-2708,245698.416,5182499.055,90.61,0.022,0.033,1.991,16.0,2023-07-25 15:26:45,1690298805
nor1-2709,245697.729,5182499.883,90.602,0.018,0.03,1.954,15.0,2023-07-25 15:26:46,1690298806
nor1-2710,245697.044,5182500.779,90.585,0.02,0.033,1.954,15.0,2023-07-25 15:26:47,1690298807
nor1-2711,245696.351,5182501.618,90.601,0.02,0.032,2.087,15.0,2023-07-25 15:26:48,1690298808
nor1-2712,245695.68,5182502.458,90.578,0.021,0.032,2.087,15.0,2023-07-25 15:26:49,1690298809
nor1-2713,245695.031,5182503.286,90.58,0.023,0.035,1.832,16.0,2023-07-25 15:26:50,1690298810
nor1-2714,245694.355,5182504.158,90.554,0.025,0.041,1.832,15.0,2023-07-25 15:26:51,1690298811
nor1-2715,245693.704,5182505.014,90.57,0.025,0.038,1.832,15.0,2023-07-25 15:26:52,1690298812
nor1-2716,245693.005,5182505.865,90.567,0.025,0.041,1.832,15.0,2023-07-25 15:26:53,1690298813
nor1-2717,245692.394,5182506.682,90.551,0.026,0.044,1.731,15.0,2023-07-25 15:26:54,1690298814
nor1-2718,245691.766,5182507.492,90.513,0.024,0.041,1.731,15.0,2023-07-25 15:26:55,1690298815
nor1-2719,245691.156,5182508.241,90.52,0.025,0.043,1.731,15.0,2023-07-25 15:26:56,1690298816
nor1-2720,245690.739,5182508.779,90.566,0.024,0.043,1.731,15.0,2023-07-25 15:26:57,1690298817
nor1-2721,245690.309,5182509.296,90.58,0.026,0.048,1.731,15.0,2023-07-25 15:26:58,1690298818
nor1-2722,245689.858,5182509.872,90.546,0.036,0.068,1.732,14.0,2023-07-25 15:26:59,1690298819
nor1-2723,245689.319,5182510.522,90.482,0.022,0.039,1.775,15.0,2023-07-25 15:27:00,1690298820
nor1-2724,245689.22,5182510.622,90.536,0.022,0.038,1.775,15.0,2023-07-25 15:27:01,1690298821
nor1-2725,245689.226,5182510.585,90.513,0.019,0.031,1.775,16.0,2023-07-25 15:27:02,1690298822
nor1-2726,245689.221,5182510.611,90.509,0.019,0.03,1.775,17.0,2023-07-25 15:27:03,1690298823
nor1-2727,245689.217,5182510.6,90.505,0.018,0.027,1.544,18.0,2023-07-25 15:27:04,1690298824
nor1-2728,245689.221,5182510.604,90.497,0.019,0.027,1.544,18.0,2023-07-25 15:27:05,1690298825
nor1-2729,245689.217,5182510.598,90.512,0.018,0.03,1.537,18.0,2023-07-25 15:27:06,1690298826
nor1-2730,245689.214,5182510.611,90.516,0.019,0.03,1.537,18.0,2023-07-25 15:27:07,1690298827
nor1-2731,245689.203,5182510.617,90.524,0.018,0.028,1.537,19.0,2023-07-25 15:27:08,1690298828
nor1-2732,245689.196,5182510.622,90.506,0.017,0.027,1.537,18.0,2023-07-25 15:27:09,1690298829
nor1-2733,245688.831,5182511.037,90.518,0.017,0.026,1.537,18.0,2023-07-25 15:27:10,1690298830
nor1-2734,245688.296,5182511.618,90.544,0.02,0.04,1.537,18.0,2023-07-25 15:27:11,1690298831
nor1-2735,245687.605,5182512.478,90.439,0.02,0.037,1.404,17.0,2023-07-25 15:27:12,1690298832
nor1-2736,245686.919,5182513.257,90.517,0.02,0.032,1.404,18.0,2023-07-25 15:27:13,1690298833
nor1-2737,245686.262,5182514.004,90.514,0.02,0.035,1.404,19.0,2023-07-25 15:27:14,1690298834
nor1-2738,245685.594,5182514.794,90.518,0.021,0.034,1.404,18.0,2023-07-25 15:27:15,1690298835
nor1-2739,245684.929,5182515.571,90.504,0.02,0.035,1.405,18.0,2023-07-25 15:27:16,1690298836
nor1-2740,245684.273,5182516.33,90.516,0.02,0.037,1.405,18.0,2023-07-25 15:27:17,1690298837
nor1-2741,245683.664,5182517.026,90.533,0.017,0.03,1.405,18.0,2023-07-25 15:27:18,1690298838
nor1-2742,245683.274,5182517.464,90.539,0.018,0.029,1.405,17.0,2023-07-25 15:27:19,1690298839
nor1-2743,245682.884,5182517.895,90.523,0.017,0.027,1.405,17.0,2023-07-25 15:27:20,1690298840
nor1-2744,245682.609,5182518.501,90.538,0.02,0.029,1.405,18.0,2023-07-25 15:27:21,1690298841
nor1-2745,245682.536,5182519.12,90.535,0.024,0.034,1.405,17.0,2023-07-25 15:27:22,1690298842
