Point ID,Easting,Northing,Elevation,H. Precision,V. Precision,PDOP,Sats,Datetime,Timestamp
nor3-6285,245724.41,5182436.575,90.508,0.012,0.019,1.168,22.0,2023-07-25 15:57:04,1690300624
nor3-6286,245724.964,5182435.21,90.503,0.011,0.017,1.168,22.0,2023-07-25 15:57:05,1690300625
nor3-6287,245725.501,5182433.835,90.491,0.011,0.017,1.168,22.0,2023-07-25 15:57:06,1690300626
nor3-6288,245726.007,5182432.446,90.502,0.01,0.017,1.168,22.0,2023-07-25 15:57:07,1690300627
nor3-6289,245726.532,5182431.045,90.494,0.011,0.017,1.168,23.0,2023-07-25 15:57:08,1690300628
nor3-6290,245727.01,5182429.668,90.484,0.011,0.017,1.132,23.0,2023-07-25 15:57:09,1690300629
nor3-6291,245727.607,5182428.398,90.485,0.01,0.017,1.132,23.0,2023-07-25 15:57:10,1690300630
nor3-6292,245728.291,5182427.067,90.473,0.01,0.016,1.132,23.0,2023-07-25 15:57:11,1690300631
nor3-6293,245729.03,5182425.848,90.473,0.01,0.016,1.132,24.0,2023-07-25 15:57:12,1690300632
nor3-6294,245729.893,5182424.684,90.483,0.011,0.017,1.112,24.0,2023-07-25 15:57:13,1690300633
nor3-6295,245730.859,5182423.548,90.48,0.011,0.017,1.112,24.0,2023-07-25 15:57:14,1690300634
nor3-6296,245731.86,5182422.375,90.45,0.011,0.017,1.112,23.0,2023-07-25 15:57:15,1690300635
nor3-6297,245732.859,5182421.472,90.417,0.012,0.019,1.112,23.0,2023-07-25 15:57:16,1690300636
nor3-6298,245733.95,5182420.35,90.436,0.011,0.017,1.132,23.0,2023-07-25 15:57:17,1690300637
nor3-6299,245735.036,5182419.322,90.419,0.01,0.016,1.132,23.0,2023-07-25 15:57:18,1690300638
nor3-6300,245736.132,5182418.344,90.4,0.011,0.017,1.132,23.0,2023-07-25 15:57:19,1690300639
nor3-6301,245737.26,5182417.303,90.386,0.011,0.017,1.132,23.0,2023-07-25 15:57:20,1690300640
nor3-6302,245738.37,5182416.302,90.357,0.012,0.018,1.132,22.0,2023-07-25 15:57:21,1690300641
nor3-6303,245739.486,5182415.368,90.328,0.011,0.017,1.132,22.0,2023-07-25 15:57:22,1690300642
nor3-6304,245740.612,5182414.405,90.319,0.012,0.019,1.169,22.0,2023-07-25 15:57:23,1690300643
nor3-6305,245741.718,5182413.463,90.312,0.013,0.02,1.169,22.0,2023-07-25 15:57:24,1690300644
nor3-6306,245742.865,5182412.517,90.289,0.012,0.019,1.169,22.0,2023-07-25 15:57:25,1690300645
nor3-6307,245743.81,5182411.665,90.305,0.013,0.02,1.169,21.0,2023-07-25 15:57:26,1690300646
nor3-6308,245744.515,5182411.033,90.292,0.012,0.018,1.201,20.0,2023-07-25 15:57:27,1690300647
nor3-6309,245745.228,5182410.414,90.298,0.011,0.018,1.201,20.0,2023-07-25 15:57:28,1690300648
nor3-6310,245745.972,5182409.77,90.289,0.011,0.018,1.201,20.0,2023-07-25 15:57:29,1690300649
nor3-6311,245746.727,5182409.122,90.291,0.013,0.019,1.201,19.0,2023-07-25 15:57:30,1690300650
nor3-6312,245747.511,5182408.436,90.309,0.013,0.018,1.223,20.0,2023-07-25 15:57:31,1690300651
nor3-6313,245748.285,5182407.729,90.294,0.014,0.019,1.223,21.0,2023-07-25 15:57:32,1690300652
nor3-6314,245749.103,5182407.004,90.303,0.013,0.019,1.201,21.0,2023-07-25 15:57:33,1690300653
nor3-6315,245749.891,5182406.283,90.283,0.013,0.018,1.201,20.0,2023-07-25 15:57:34,1690300654
nor3-6316,245750.642,5182405.57,90.284,0.012,0.018,1.201,20.0,2023-07-25 15:57:35,1690300655
nor3-6317,245751.438,5182404.834,90.273,0.014,0.02,1.201,21.0,2023-07-25 15:57:36,1690300656
nor3-6318,245752.225,5182404.064,90.262,0.015,0.021,1.169,21.0,2023-07-25 15:57:37,1690300657
nor3-6319,245753.3,5182403.04,90.266,0.015,0.021,1.169,21.0,2023-07-25 15:57:38,1690300658
nor3-6320,245754.406,5182401.983,90.224,0.014,0.019,1.219,20.0,2023-07-25 15:57:39,1690300659
nor3-6321,245755.45,5182400.892,90.179,0.013,0.021,1.219,18.0,2023-07-25 15:57:40,1690300660
nor3-6322,245756.492,5182399.858,90.156,0.013,0.02,1.312,18.0,2023-07-25 15:57:41,1690300661
nor3-6323,245757.506,5182398.79,90.158,0.014,0.021,1.312,17.0,2023-07-25 15:57:42,1690300662
nor3-6324,245758.546,5182397.702,90.161,0.017,0.024,1.298,20.0,2023-07-25 15:57:43,1690300663
