"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 08:00","2022","11","07","08:00","12,9","","8,4","","74","","","","24","","32","","48,3","","100,18","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 09:00","2022","11","07","09:00","14,0","","8,4","","69","","","","25","","31","","48,3","","100,13","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 10:00","2022","11","07","10:00","14,4","","6,4","","58","","","","24","","35","","48,3","","100,16","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 11:00","2022","11","07","11:00","13,5","","4,5","","54","","","","24","","40","","48,3","","100,22","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 12:00","2022","11","07","12:00","13,5","","-0,1","","39","","","","27","","43","","40,2","","100,26","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 13:00","2022","11","07","13:00","10,4","","2,3","","57","","","","29","","17","","40,2","","100,44","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 14:00","2022","11","07","14:00","11,1","","1,3","","51","","","","28","","21","","48,3","","100,51","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 15:00","2022","11","07","15:00","11,1","","-0,9","","43","","","","27","","38","","48,3","","100,62","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 16:00","2022","11","07","16:00","10,1","","-1,7","","43","","","","27","","30","","48,3","","100,75","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 17:00","2022","11","07","17:00","9,2","","-1,4","","47","","","","27","","28","","24,1","","100,87","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 18:00","2022","11","07","18:00","8,3","","-1,4","","50","","","","27","","29","","24,1","","101,00","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 19:00","2022","11","07","19:00","7,5","","-1,2","","54","","","","29","","18","","24,1","","101,12","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 20:00","2022","11","07","20:00","6,2","","-1,4","","58","","","","27","","14","","24,1","","101,21","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 21:00","2022","11","07","21:00","5,6","","-1,9","","58","","","","26","","25","","24,1","","101,28","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 22:00","2022","11","07","22:00","4,6","","-1,6","","64","","","","25","","26","","24,1","","101,30","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-07 23:00","2022","11","07","23:00","4,8","","-0,9","","66","","","","26","","21","","24,1","","101,43","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 00:00","2022","11","08","00:00","4,3","","-4,3","","54","","","","28","","20","","24,1","","101,55","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 01:00","2022","11","08","01:00","3,4","","-4,8","","55","","","","27","","17","","24,1","","101,60","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 02:00","2022","11","08","02:00","2,1","","-4,8","","60","","","","25","","18","","24,1","","101,68","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 03:00","2022","11","08","03:00","2,3","","-4,9","","59","","","","26","","24","","24,1","","101,73","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 04:00","2022","11","08","04:00","2,4","","-6,5","","52","","","","28","","22","","24,1","","101,83","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 05:00","2022","11","08","05:00","2,0","","-6,4","","54","","","","28","","21","","24,1","","101,92","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 06:00","2022","11","08","06:00","1,8","","-6,5","","55","","","","27","","15","","24,1","","102,02","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 07:00","2022","11","08","07:00","1,8","","-6,8","","53","","","","32","","7","","48,3","","102,11","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 08:00","2022","11","08","08:00","2,9","","-6,7","","49","","","","29","","9","","48,3","","102,26","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 09:00","2022","11","08","09:00","3,7","","-6,3","","48","","","","31","","23","","48,3","","102,33","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 10:00","2022","11","08","10:00","4,7","","-4,9","","50","","","","32","","22","","48,3","","102,34","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 11:00","2022","11","08","11:00","5,5","","-5,3","","46","","","","31","","28","","48,3","","102,40","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 12:00","2022","11","08","12:00","5,8","","-5,8","","43","","","","31","","22","","48,3","","102,40","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 13:00","2022","11","08","13:00","6,4","","-5,5","","42","","","","31","","16","","48,3","","102,45","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 14:00","2022","11","08","14:00","6,5","","-6,4","","39","","","","30","","18","","48,3","","102,50","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 15:00","2022","11","08","15:00","5,9","","-6,2","","42","","","","33","","16","","48,3","","102,55","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 16:00","2022","11","08","16:00","4,6","","-6,6","","44","","","","30","","7","","48,3","","102,64","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 17:00","2022","11","08","17:00","3,8","","-7,0","","45","","","","33","","8","","24,1","","102,70","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 18:00","2022","11","08","18:00","3,2","","-6,3","","50","","","","35","","4","","24,1","","102,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 19:00","2022","11","08","19:00","2,6","","-7,3","","48","","","","36","","2","","24,1","","102,80","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 20:00","2022","11","08","20:00","1,9","","-6,9","","52","","","","36","","1","","24,1","","102,86","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 21:00","2022","11","08","21:00","1,4","","-6,6","","55","","","","29","","6","","24,1","","102,86","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 22:00","2022","11","08","22:00","0,9","","-6,3","","59","","","","28","","6","","24,1","","102,86","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-08 23:00","2022","11","08","23:00","0,1","","-6,0","","64","","","","31","","9","","24,1","","102,87","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 00:00","2022","11","09","00:00","0,5","","-6,6","","59","","","","30","","7","","24,1","","102,91","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 01:00","2022","11","09","01:00","-1,2","","-6,8","","66","","","","26","","9","","24,1","","102,91","","","","-4","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 02:00","2022","11","09","02:00","-2,4","","-6,5","","74","","","","28","","9","","24,1","","102,90","","","","-6","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 03:00","2022","11","09","03:00","-2,6","","-6,9","","72","","","","26","","14","","24,1","","102,85","","","","-7","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 04:00","2022","11","09","04:00","-2,9","","-7,3","","71","","","","26","","12","","24,1","","102,87","","","","-7","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 05:00","2022","11","09","05:00","-2,5","","-7,3","","70","","","","24","","5","","24,1","","102,87","","","","-4","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 06:00","2022","11","09","06:00","-4,3","","-7,4","","79","","","","20","","5","","24,1","","102,86","","","","-6","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 07:00","2022","11","09","07:00","-3,8","","-7,6","","75","","","","26","","7","","48,3","","102,89","","","","-7","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 08:00","2022","11","09","08:00","-0,3","","-6,4","","63","","","","36","","2","","48,3","","102,84","","","","-1","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 09:00","2022","11","09","09:00","0,8","","-6,7","","57","","","","36","","1","","48,3","","102,80","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 10:00","2022","11","09","10:00","1,7","","-6,4","","55","","","","22","","16","","48,3","","102,78","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 11:00","2022","11","09","11:00","2,0","","-4,7","","61","","","","22","","18","","48,3","","102,66","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 12:00","2022","11","09","12:00","3,2","","-5,2","","54","","","","25","","13","","48,3","","102,56","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 13:00","2022","11","09","13:00","3,8","","-5,5","","51","","","","24","","14","","48,3","","102,48","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 14:00","2022","11","09","14:00","4,3","","-6,2","","46","","","","22","","13","","48,3","","102,33","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 15:00","2022","11","09","15:00","4,0","","-4,9","","52","","","","25","","9","","48,3","","102,24","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 16:00","2022","11","09","16:00","3,6","","-4,8","","54","","","","29","","4","","48,3","","102,11","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 17:00","2022","11","09","17:00","3,1","","-4,6","","57","","","","1","","4","","24,1","","102,00","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 18:00","2022","11","09","18:00","2,9","","-5,1","","55","","","","4","","4","","24,1","","101,88","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 19:00","2022","11","09","19:00","2,8","","-4,5","","58","","","","35","","6","","24,1","","101,83","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 20:00","2022","11","09","20:00","2,8","","-4,5","","58","","","","6","","4","","24,1","","101,68","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 21:00","2022","11","09","21:00","2,8","","-4,5","","59","","","","30","","7","","24,1","","101,61","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 22:00","2022","11","09","22:00","2,9","","-3,4","","63","","","","36","","1","","24,1","","101,47","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-09 23:00","2022","11","09","23:00","3,5","","-2,1","","66","","","","36","","2","","24,1","","101,42","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 00:00","2022","11","10","00:00","3,6","","-1,6","","69","","","","21","","4","","24,1","","101,36","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 01:00","2022","11","10","01:00","4,1","","-1,0","","69","","","","26","","7","","24,1","","101,34","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 02:00","2022","11","10","02:00","3,1","","0,8","","85","","","","26","","10","","9,7","","101,25","","","","","","Pluie modérée,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 03:00","2022","11","10","03:00","3,1","","1,4","","88","","","","1","","8","","24,1","","101,20","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 04:00","2022","11","10","04:00","3,2","","2,3","","94","","","","36","","5","","12,9","","101,19","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 05:00","2022","11","10","05:00","3,7","","2,5","","92","","","","34","","5","","9,7","","101,13","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 06:00","2022","11","10","06:00","4,0","","2,5","","90","","","","24","","12","","24,1","","101,09","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 07:00","2022","11","10","07:00","4,1","","2,5","","89","","","","23","","4","","24,1","","101,04","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 08:00","2022","11","10","08:00","4,8","","3,4","","91","","","","27","","3","","48,3","","101,03","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 09:00","2022","11","10","09:00","4,8","","3,7","","93","","","","25","","7","","8,1","","101,09","","","","","","Averses de pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 10:00","2022","11","10","10:00","4,7","","3,7","","93","","","","21","","13","","48,3","","101,03","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 11:00","2022","11","10","11:00","5,4","","4,3","","93","","","","22","","11","","48,3","","100,98","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 12:00","2022","11","10","12:00","5,8","","4,7","","93","","","","24","","7","","48,3","","100,91","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 13:00","2022","11","10","13:00","6,7","","5,2","","90","","","","22","","6","","40,2","","100,76","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 14:00","2022","11","10","14:00","6,7","","5,0","","89","","","","30","","5","","40,2","","100,74","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 15:00","2022","11","10","15:00","6,2","","5,0","","91","","","","34","","4","","40,2","","100,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 16:00","2022","11","10","16:00","6,3","","5,1","","92","","","","36","","1","","48,3","","100,71","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 17:00","2022","11","10","17:00","6,5","","5,2","","92","","","","36","","1","","24,1","","100,70","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 18:00","2022","11","10","18:00","6,5","","5,2","","92","","","","36","","3","","24,1","","100,69","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 19:00","2022","11","10","19:00","6,7","","5,4","","91","","","","9","","4","","24,1","","100,69","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 20:00","2022","11","10","20:00","6,8","","5,6","","92","","","","36","","2","","24,1","","100,69","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 21:00","2022","11","10","21:00","6,7","","6,0","","95","","","","34","","3","","24,1","","100,67","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 22:00","2022","11","10","22:00","6,7","","6,0","","96","","","","36","","3","","24,1","","100,68","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-10 23:00","2022","11","10","23:00","7,0","","6,3","","96","","","","34","","3","","24,1","","100,65","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 00:00","2022","11","11","00:00","7,1","","6,5","","96","","","","19","","4","","48,3","","100,61","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 01:00","2022","11","11","01:00","7,2","","6,7","","97","","","","26","","3","","24,1","","100,63","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 02:00","2022","11","11","02:00","7,4","","7,0","","97","","","","36","","1","","24,1","","100,65","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 03:00","2022","11","11","03:00","7,7","","7,0","","95","","","","6","","4","","24,1","","100,65","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 04:00","2022","11","11","04:00","8,0","","6,8","","92","","","","4","","7","","24,1","","100,70","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 05:00","2022","11","11","05:00","8,1","","6,9","","92","","","","6","","13","","24,1","","100,71","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 06:00","2022","11","11","06:00","8,2","","6,8","","91","","","","7","","16","","16,1","","100,69","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 07:00","2022","11","11","07:00","7,8","","6,4","","91","","","","7","","15","","40,2","","100,69","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 08:00","2022","11","11","08:00","7,9","","6,2","","89","","","","7","","17","","40,2","","100,73","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 09:00","2022","11","11","09:00","8,5","","6,3","","86","","","","7","","14","","40,2","","100,69","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 10:00","2022","11","11","10:00","8,6","","6,3","","85","","","","7","","22","","40,2","","100,69","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 11:00","2022","11","11","11:00","8,7","","6,2","","84","","","","9","","19","","40,2","","100,65","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 12:00","2022","11","11","12:00","7,9","","5,2","","83","","","","7","","16","","40,2","","100,62","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 13:00","2022","11","11","13:00","7,3","","5,0","","86","","","","8","","22","","40,2","","100,57","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 14:00","2022","11","11","14:00","6,7","","4,7","","87","","","","7","","24","","40,2","","100,49","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 15:00","2022","11","11","15:00","6,1","","4,5","","89","","","","6","","23","","40,2","","100,44","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 16:00","2022","11","11","16:00","5,5","","4,2","","91","","","","7","","21","","24,1","","100,42","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 17:00","2022","11","11","17:00","5,0","","3,8","","92","","","","6","","24","","24,1","","100,34","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 18:00","2022","11","11","18:00","4,8","","3,7","","93","","","","7","","30","","24,1","","100,29","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 19:00","2022","11","11","19:00","4,7","","3,5","","92","","","","6","","30","","24,1","","100,21","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 20:00","2022","11","11","20:00","4,4","","3,3","","92","","","","7","","30","","24,1","","100,10","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 21:00","2022","11","11","21:00","4,3","","3,5","","95","","","","8","","25","","20,9","","100,03","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 22:00","2022","11","11","22:00","4,1","","3,5","","96","","","","7","","25","","12,9","","99,84","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-11 23:00","2022","11","11","23:00","4,2","","3,6","","96","","","","7","","31","","16,1","","99,66","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 00:00","2022","11","12","00:00","4,4","","3,9","","97","","","","7","","28","","9,7","","99,49","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 01:00","2022","11","12","01:00","4,6","","4,1","","97","","","","7","","34","","8,1","","99,30","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 02:00","2022","11","12","02:00","4,9","","4,6","","98","","","","6","","23","","8,1","","99,12","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 03:00","2022","11","12","03:00","5,3","","4,9","","97","","","","7","","32","","6,4","","98,96","","","","","","Pluie modérée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 04:00","2022","11","12","04:00","5,6","","5,2","","97","","","","6","","32","","4,8","","98,81","","","","","","Pluie modérée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 05:00","2022","11","12","05:00","6,0","","5,7","","98","","","","6","","32","","4,8","","98,73","","","","","","Pluie modérée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 06:00","2022","11","12","06:00","6,5","","6,2","","98","","","","7","","27","","4,8","","98,63","","","","","","Pluie modérée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 07:00","2022","11","12","07:00","6,5","","5,9","","96","","","","7","","34","","4,8","","98,59","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 08:00","2022","11","12","08:00","6,1","","5,3","","95","","","","7","","22","","4,8","","98,77","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 09:00","2022","11","12","09:00","5,7","","5,1","","96","","","","9","","23","","6,4","","98,82","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 10:00","2022","11","12","10:00","5,8","","5,1","","95","","","","7","","18","","8,1","","98,89","","","","","","Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 11:00","2022","11","12","11:00","6,0","","4,8","","92","","","","8","","26","","16,1","","98,93","","","","","","Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 12:00","2022","11","12","12:00","6,2","","4,4","","89","","","","7","","25","","16,1","","98,95","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 13:00","2022","11","12","13:00","5,7","","4,1","","89","","","","9","","22","","24,1","","99,03","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 14:00","2022","11","12","14:00","5,0","","3,5","","90","","","","9","","25","","6,4","","99,18","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 15:00","2022","11","12","15:00","4,1","","3,2","","94","","","","9","","18","","4,8","","99,34","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 16:00","2022","11","12","16:00","3,5","","2,7","","94","","","","10","","17","","4,8","","99,47","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 17:00","2022","11","12","17:00","3,1","","2,1","","93","","","","9","","17","","4,8","","99,58","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 18:00","2022","11","12","18:00","2,8","","1,4","","91","","","","9","","25","","12,9","","99,64","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 19:00","2022","11","12","19:00","2,4","","1,0","","90","","","","9","","23","","12,9","","99,72","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 20:00","2022","11","12","20:00","2,1","","1,2","","94","","","","9","","24","","8,1","","99,80","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 21:00","2022","11","12","21:00","1,7","","1,1","","96","","","","8","","21","","4,8","","99,91","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 22:00","2022","11","12","22:00","1,9","","1,4","","96","","","","6","","16","","4,8","","99,95","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-12 23:00","2022","11","12","23:00","2,0","","0,9","","92","","","","7","","28","","16,1","","99,89","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 00:00","2022","11","13","00:00","2,3","","1,0","","91","","","","8","","20","","24,1","","99,95","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 01:00","2022","11","13","01:00","2,3","","1,1","","92","","","","8","","18","","16,1","","99,98","","","","","","Bruine"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 02:00","2022","11","13","02:00","2,5","","1,2","","91","","","","7","","12","","16,1","","100,06","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 03:00","2022","11","13","03:00","2,5","","1,4","","93","","","","7","","13","","12,9","","100,09","","","","","","Bruine"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 04:00","2022","11","13","04:00","2,4","","1,4","","93","","","","6","","7","","16,1","","100,13","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 05:00","2022","11","13","05:00","2,3","","1,3","","93","","","","3","","5","","16,1","","100,14","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 06:00","2022","11","13","06:00","2,5","","1,5","","93","","","","7","","4","","19,3","","100,15","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 07:00","2022","11","13","07:00","2,5","","1,6","","94","","","","36","","1","","32,2","","100,21","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 08:00","2022","11","13","08:00","2,7","","1,7","","93","","","","36","","2","","32,2","","100,25","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 09:00","2022","11","13","09:00","3,0","","1,9","","92","","","","7","","4","","32,2","","100,23","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 10:00","2022","11","13","10:00","3,4","","2,0","","91","","","","3","","4","","32,2","","100,23","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 11:00","2022","11","13","11:00","3,6","","1,9","","89","","","","13","","4","","32,2","","100,22","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 12:00","2022","11","13","12:00","4,1","","2,2","","88","","","","9","","5","","24,1","","100,16","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 13:00","2022","11","13","13:00","4,3","","2,3","","87","","","","4","","4","","32,2","","100,09","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 14:00","2022","11","13","14:00","4,4","","2,1","","85","","","","17","","4","","40,2","","100,13","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 15:00","2022","11","13","15:00","4,4","","2,0","","85","","","","25","","4","","24,1","","100,14","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 16:00","2022","11","13","16:00","4,0","","3,0","","93","","","","19","","4","","32,2","","100,15","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-11-13 17:00","2022","11","13","17:00","3,5","","2,4","","92","","","","23","","7","","19,3","","100,18","","","","","","Pluie"
