Point ID;Easting;Northing;Elevation;H. Precision;V. Precision;PDOP;Sats;Date;Time
nor3-6253;245701.16;5182477.239;90.301;0.028;0.039;1.532;18;2023-07-25;15:56:32
nor3-6254;245702.095;5182476.244;90.331;0.029;0.037;1.547;18;2023-07-25;15:56:33
nor3-6255;245703.138;5182475.273;90.384;0.025;0.038;1.547;17;2023-07-25;15:56:34
nor3-6256;245704.259;5182474.242;90.405;0.02;0.033;1.547;18;2023-07-25;15:56:35
nor3-6257;245705.297;5182473.159;90.441;0.026;0.033;1.547;19;2023-07-25;15:56:36
nor3-6258;245706.31;5182472.038;90.413;0.023;0.032;1.421;17;2023-07-25;15:56:37
nor3-6259;245707.266;5182470.924;90.452;0.021;0.031;1.421;18;2023-07-25;15:56:38
nor3-6260;245708.213;5182469.813;90.453;0.021;0.03;1.547;19;2023-07-25;15:56:39
nor3-6261;245709.157;5182468.687;90.478;0.023;0.032;1.547;19;2023-07-25;15:56:40
nor3-6262;245710.116;5182467.515;90.487;0.025;0.034;1.487;18;2023-07-25;15:56:41
nor3-6263;245711.02;5182466.338;90.527;0.025;0.033;1.487;17;2023-07-25;15:56:42
nor3-6264;245711.868;5182465.153;90.497;0.028;0.037;1.434;17;2023-07-25;15:56:43
nor3-6265;245712.784;5182463.92;90.539;0.029;0.037;1.434;16;2023-07-25;15:56:44
nor3-6266;245713.544;5182462.66;90.568;0.027;0.033;1.808;17;2023-07-25;15:56:45
nor3-6267;245714.381;5182461.362;90.551;0.03;0.034;1.808;16;2023-07-25;15:56:46
nor3-6268;245715.12;5182460.014;90.547;0.032;0.038;1.622;16;2023-07-25;15:56:47
nor3-6269;245715.74;5182458.732;90.549;0.033;0.038;1.622;16;2023-07-25;15:56:48
nor3-6270;245716.383;5182457.397;90.579;0.026;0.034;1.59;16;2023-07-25;15:56:49
nor3-6271;245716.946;5182456.008;90.595;0.023;0.031;1.59;17;2023-07-25;15:56:50
nor3-6272;245717.487;5182454.591;90.612;0.022;0.031;1.346;19;2023-07-25;15:56:51
nor3-6273;245717.958;5182453.184;90.582;0.021;0.029;1.346;18;2023-07-25;15:56:52
nor3-6274;245718.388;5182451.775;90.611;0.018;0.029;1.346;18;2023-07-25;15:56:53
nor3-6275;245718.812;5182450.329;90.608;0.017;0.027;1.346;20;2023-07-25;15:56:54
nor3-6276;245719.264;5182448.943;90.619;0.022;0.029;1.27;19;2023-07-25;15:56:55
nor3-6277;245719.795;5182447.568;90.619;0.022;0.029;1.27;20;2023-07-25;15:56:56
nor3-6278;245720.372;5182446.192;90.608;0.021;0.027;1.27;20;2023-07-25;15:56:57
nor3-6279;245720.959;5182444.82;90.587;0.02;0.026;1.27;21;2023-07-25;15:56:58
nor3-6280;245721.543;5182443.46;90.583;0.017;0.024;1.217;21;2023-07-25;15:56:59
nor3-6281;245722.123;5182442.089;90.572;0.016;0.024;1.217;21;2023-07-25;15:57:00
nor3-6282;245722.688;5182440.687;90.558;0.015;0.024;1.168;21;2023-07-25;15:57:01
nor3-6283;245723.275;5182439.318;90.546;0.014;0.021;1.168;21;2023-07-25;15:57:02
nor3-6284;245723.836;5182437.953;90.529;0.012;0.019;1.168;22;2023-07-25;15:57:03
nor3-6285;245724.41;5182436.575;90.508;0.012;0.019;1.168;22;2023-07-25;15:57:04
nor3-6286;245724.964;5182435.21;90.503;0.011;0.017;1.168;22;2023-07-25;15:57:05
nor3-6287;245725.501;5182433.835;90.491;0.011;0.017;1.168;22;2023-07-25;15:57:06
nor3-6288;245726.007;5182432.446;90.502;0.01;0.017;1.168;22;2023-07-25;15:57:07
nor3-6289;245726.532;5182431.045;90.494;0.011;0.017;1.168;23;2023-07-25;15:57:08
nor3-6290;245727.01;5182429.668;90.484;0.011;0.017;1.132;23;2023-07-25;15:57:09
nor3-6291;245727.607;5182428.398;90.485;0.01;0.017;1.132;23;2023-07-25;15:57:10
nor3-6292;245728.291;5182427.067;90.473;0.01;0.016;1.132;23;2023-07-25;15:57:11
nor3-6293;245729.03;5182425.848;90.473;0.01;0.016;1.132;24;2023-07-25;15:57:12
nor3-6294;245729.893;5182424.684;90.483;0.011;0.017;1.112;24;2023-07-25;15:57:13
nor3-6295;245730.859;5182423.548;90.48;0.011;0.017;1.112;24;2023-07-25;15:57:14
nor3-6296;245731.86;5182422.375;90.45;0.011;0.017;1.112;23;2023-07-25;15:57:15
nor3-6297;245732.859;5182421.472;90.417;0.012;0.019;1.112;23;2023-07-25;15:57:16
nor3-6298;245733.95;5182420.35;90.436;0.011;0.017;1.132;23;2023-07-25;15:57:17
nor3-6299;245735.036;5182419.322;90.419;0.01;0.016;1.132;23;2023-07-25;15:57:18
nor3-6300;245736.132;5182418.344;90.4;0.011;0.017;1.132;23;2023-07-25;15:57:19
nor3-6301;245737.26;5182417.303;90.386;0.011;0.017;1.132;23;2023-07-25;15:57:20
nor3-6302;245738.37;5182416.302;90.357;0.012;0.018;1.132;22;2023-07-25;15:57:21
nor3-6303;245739.486;5182415.368;90.328;0.011;0.017;1.132;22;2023-07-25;15:57:22
nor3-6304;245740.612;5182414.405;90.319;0.012;0.019;1.169;22;2023-07-25;15:57:23
nor3-6305;245741.718;5182413.463;90.312;0.013;0.02;1.169;22;2023-07-25;15:57:24
nor3-6306;245742.865;5182412.517;90.289;0.012;0.019;1.169;22;2023-07-25;15:57:25
nor3-6307;245743.81;5182411.665;90.305;0.013;0.02;1.169;21;2023-07-25;15:57:26
nor3-6308;245744.515;5182411.033;90.292;0.012;0.018;1.201;20;2023-07-25;15:57:27
nor3-6309;245745.228;5182410.414;90.298;0.011;0.018;1.201;20;2023-07-25;15:57:28
nor3-6310;245745.972;5182409.77;90.289;0.011;0.018;1.201;20;2023-07-25;15:57:29
nor3-6311;245746.727;5182409.122;90.291;0.013;0.019;1.201;19;2023-07-25;15:57:30
nor3-6312;245747.511;5182408.436;90.309;0.013;0.018;1.223;20;2023-07-25;15:57:31
nor3-6313;245748.285;5182407.729;90.294;0.014;0.019;1.223;21;2023-07-25;15:57:32
nor3-6314;245749.103;5182407.004;90.303;0.013;0.019;1.201;21;2023-07-25;15:57:33
nor3-6315;245749.891;5182406.283;90.283;0.013;0.018;1.201;20;2023-07-25;15:57:34
nor3-6316;245750.642;5182405.57;90.284;0.012;0.018;1.201;20;2023-07-25;15:57:35
nor3-6317;245751.438;5182404.834;90.273;0.014;0.02;1.201;21;2023-07-25;15:57:36
nor3-6318;245752.225;5182404.064;90.262;0.015;0.021;1.169;21;2023-07-25;15:57:37
nor3-6319;245753.3;5182403.04;90.266;0.015;0.021;1.169;21;2023-07-25;15:57:38
nor3-6320;245754.406;5182401.983;90.224;0.014;0.019;1.219;20;2023-07-25;15:57:39
nor3-6321;245755.45;5182400.892;90.179;0.013;0.021;1.219;18;2023-07-25;15:57:40
nor3-6322;245756.492;5182399.858;90.156;0.013;0.02;1.312;18;2023-07-25;15:57:41
nor3-6323;245757.506;5182398.79;90.158;0.014;0.021;1.312;17;2023-07-25;15:57:42
nor3-6324;245758.546;5182397.702;90.161;0.017;0.024;1.298;20;2023-07-25;15:57:43
nor3-6325;245759.574;5182396.658;90.163;0.017;0.023;1.298;19;2023-07-25;15:57:44
nor3-6326;245760.481;5182395.587;90.229;0.016;0.023;1.315;19;2023-07-25;15:57:45
nor3-6327;245761.492;5182394.405;90.234;0.017;0.026;1.315;19;2023-07-25;15:57:46
nor3-6328;245762.369;5182393.435;90.294;0.02;0.03;1.272;19;2023-07-25;15:57:47
nor3-6329;245763.293;5182392.253;90.345;0.018;0.027;1.272;19;2023-07-25;15:57:48
nor3-6330;245764.24;5182391.195;90.356;0.019;0.028;1.272;19;2023-07-25;15:57:49
nor3-6331;245765.221;5182390.232;90.37;0.017;0.026;1.272;20;2023-07-25;15:57:50
nor3-6332;245766.195;5182389.443;90.389;0.017;0.027;1.219;20;2023-07-25;15:57:51
nor3-6333;245767.309;5182388.712;90.413;0.014;0.023;1.219;19;2023-07-25;15:57:52
nor3-6334;245768.479;5182388.053;90.436;0.014;0.022;1.219;20;2023-07-25;15:57:53
nor3-6335;245769.738;5182387.468;90.453;0.013;0.021;1.219;20;2023-07-25;15:57:54
nor3-6336;245771.112;5182386.979;90.43;0.013;0.022;1.272;19;2023-07-25;15:57:55
nor3-6337;245772.395;5182386.67;90.38;0.015;0.024;1.272;20;2023-07-25;15:57:56
nor3-6338;245773.585;5182386.422;90.434;0.015;0.024;1.201;20;2023-07-25;15:57:57
nor3-6339;245774.871;5182386.289;90.515;0.014;0.022;1.201;19;2023-07-25;15:57:58
nor3-6340;245775.572;5182386.249;90.513;0.014;0.024;1.346;19;2023-07-25;15:57:59
nor3-6341;245775.557;5182386.254;90.508;0.013;0.021;1.346;20;2023-07-25;15:58:00
nor3-6342;245775.567;5182386.245;90.512;0.013;0.022;1.255;20;2023-07-25;15:58:01
nor3-6343;245775.565;5182386.244;90.518;0.013;0.021;1.255;20;2023-07-25;15:58:02
nor3-6344;245775.567;5182386.25;90.511;0.012;0.02;1.255;20;2023-07-25;15:58:03
nor3-6345;245775.565;5182386.249;90.513;0.013;0.02;1.255;21;2023-07-25;15:58:04
nor3-6346;245775.563;5182386.241;90.52;0.013;0.02;1.159;21;2023-07-25;15:58:05
nor3-6347;245775.565;5182386.241;90.517;0.013;0.019;1.159;21;2023-07-25;15:58:06
nor3-6348;245775.563;5182386.239;90.515;0.013;0.02;1.188;21;2023-07-25;15:58:07
nor3-6349;245775.564;5182386.243;90.515;0.013;0.019;1.188;21;2023-07-25;15:58:08
nor3-6350;245775.561;5182386.243;90.524;0.013;0.019;1.188;19;2023-07-25;15:58:09
nor3-6351;245775.563;5182386.248;90.522;0.013;0.02;1.188;20;2023-07-25;15:58:10
nor3-6352;245775.563;5182386.242;90.519;0.013;0.021;1.237;19;2023-07-25;15:58:11
nor3-6353;245775.561;5182386.243;90.514;0.013;0.02;1.237;20;2023-07-25;15:58:12
nor3-6354;245775.562;5182386.245;90.518;0.014;0.021;1.16;20;2023-07-25;15:58:13
nor3-6355;245775.562;5182386.243;90.523;0.014;0.02;1.16;21;2023-07-25;15:58:14
nor3-6356;245775.562;5182386.24;90.514;0.014;0.021;1.197;20;2023-07-25;15:58:15
nor3-6357;245775.566;5182386.241;90.524;0.014;0.021;1.197;19;2023-07-25;15:58:16
nor3-6358;245775.565;5182386.247;90.526;0.014;0.02;1.185;19;2023-07-25;15:58:17
nor3-6359;245775.565;5182386.252;90.526;0.013;0.02;1.185;19;2023-07-25;15:58:18
nor3-6360;245775.566;5182386.251;90.516;0.013;0.019;1.185;20;2023-07-25;15:58:19
nor3-6361;245775.56;5182386.25;90.523;0.013;0.02;1.185;20;2023-07-25;15:58:20
nor3-6362;245775.555;5182386.235;90.512;0.012;0.019;1.185;20;2023-07-25;15:58:21
nor3-6363;245775.562;5182386.246;90.518;0.013;0.02;1.185;20;2023-07-25;15:58:22
nor3-6364;245775.562;5182386.247;90.52;0.013;0.02;1.185;19;2023-07-25;15:58:23
nor3-6365;245775.563;5182386.246;90.518;0.013;0.02;1.185;19;2023-07-25;15:58:24
nor3-6366;245775.564;5182386.25;90.529;0.014;0.02;1.254;19;2023-07-25;15:58:25
nor3-6367;245775.563;5182386.249;90.525;0.014;0.021;1.254;19;2023-07-25;15:58:26
nor3-6368;245775.561;5182386.247;90.523;0.014;0.021;1.185;20;2023-07-25;15:58:27
nor3-6369;245775.563;5182386.249;90.527;0.013;0.019;1.185;20;2023-07-25;15:58:28
nor3-6370;245775.558;5182386.229;90.516;0.012;0.019;1.185;20;2023-07-25;15:58:29
nor3-6371;245775.559;5182386.235;90.51;0.014;0.021;1.185;20;2023-07-25;15:58:30
nor3-6372;245775.557;5182386.236;90.513;0.015;0.024;1.185;20;2023-07-25;15:58:31
nor3-6373;245775.559;5182386.238;90.515;0.016;0.025;1.185;20;2023-07-25;15:58:32
nor3-6374;245775.557;5182386.236;90.512;0.016;0.025;1.185;20;2023-07-25;15:58:33
nor3-6375;245775.557;5182386.233;90.513;0.016;0.025;1.185;21;2023-07-25;15:58:34
nor3-6376;245775.561;5182386.245;90.519;0.016;0.023;1.158;20;2023-07-25;15:58:35
nor3-6377;245775.559;5182386.242;90.516;0.014;0.021;1.158;20;2023-07-25;15:58:36
nor3-6378;245775.562;5182386.247;90.52;0.014;0.021;1.311;19;2023-07-25;15:58:37
nor3-6379;245775.56;5182386.242;90.515;0.014;0.022;1.311;19;2023-07-25;15:58:38
nor3-6380;245775.559;5182386.244;90.516;0.014;0.021;1.254;19;2023-07-25;15:58:39
nor3-6381;245775.56;5182386.243;90.52;0.014;0.021;1.254;19;2023-07-25;15:58:40
nor3-6382;245775.56;5182386.248;90.521;0.014;0.021;1.254;20;2023-07-25;15:58:41
nor3-6383;245775.563;5182386.252;90.521;0.014;0.021;1.254;20;2023-07-25;15:58:42
nor3-6384;245775.56;5182386.251;90.522;0.013;0.02;1.255;20;2023-07-25;15:58:43
nor3-6385;245775.558;5182386.248;90.52;0.014;0.021;1.255;20;2023-07-25;15:58:44
nor3-6386;245775.558;5182386.246;90.511;0.014;0.02;1.255;20;2023-07-25;15:58:45
nor3-6387;245775.56;5182386.246;90.516;0.013;0.02;1.255;20;2023-07-25;15:58:46
nor3-6388;245775.561;5182386.244;90.518;0.013;0.02;1.255;20;2023-07-25;15:58:47
nor3-6389;245775.557;5182386.239;90.518;0.013;0.02;1.255;20;2023-07-25;15:58:48
nor3-6390;245775.558;5182386.239;90.513;0.015;0.022;1.255;20;2023-07-25;15:58:49
nor3-6391;245775.562;5182386.237;90.502;0.014;0.022;1.255;20;2023-07-25;15:58:50
nor3-6392;245775.557;5182386.235;90.513;0.015;0.023;1.255;20;2023-07-25;15:58:51
nor3-6393;245775.559;5182386.237;90.511;0.016;0.025;1.255;20;2023-07-25;15:58:52
nor3-6394;245775.558;5182386.236;90.522;0.017;0.025;1.255;20;2023-07-25;15:58:53
nor3-6395;245775.56;5182386.24;90.519;0.016;0.024;1.255;20;2023-07-25;15:58:54
nor3-6396;245775.562;5182386.249;90.521;0.015;0.022;1.255;19;2023-07-25;15:58:55
nor3-6397;245775.563;5182386.253;90.517;0.015;0.021;1.255;20;2023-07-25;15:58:56
nor3-6398;245775.563;5182386.25;90.529;0.015;0.022;1.238;19;2023-07-25;15:58:57
nor3-6399;245775.561;5182386.255;90.515;0.015;0.023;1.238;19;2023-07-25;15:58:58
nor3-6400;245775.557;5182386.247;90.52;0.015;0.022;1.186;19;2023-07-25;15:58:59
nor3-6401;245775.561;5182386.257;90.522;0.015;0.021;1.186;19;2023-07-25;15:59:00
nor3-6402;245775.562;5182386.252;90.517;0.015;0.021;1.186;20;2023-07-25;15:59:01
nor3-6403;245775.561;5182386.258;90.519;0.015;0.021;1.186;20;2023-07-25;15:59:02
nor3-6404;245775.56;5182386.245;90.517;0.015;0.022;1.255;20;2023-07-25;15:59:03
nor3-6405;245775.562;5182386.245;90.515;0.016;0.024;1.255;20;2023-07-25;15:59:04
nor3-6406;245775.561;5182386.247;90.519;0.016;0.025;1.186;20;2023-07-25;15:59:05
nor3-6407;245775.565;5182386.253;90.52;0.015;0.022;1.186;19;2023-07-25;15:59:06
nor3-6408;245775.565;5182386.253;90.524;0.014;0.02;1.238;19;2023-07-25;15:59:07
nor3-6409;245775.567;5182386.254;90.526;0.013;0.02;1.238;20;2023-07-25;15:59:08
nor3-6410;245775.567;5182386.253;90.522;0.015;0.023;1.311;19;2023-07-25;15:59:09
nor3-6411;245775.562;5182386.252;90.522;0.014;0.021;1.311;19;2023-07-25;15:59:10
nor3-6412;245775.566;5182386.255;90.517;0.014;0.021;1.186;19;2023-07-25;15:59:11
nor3-6413;245775.567;5182386.256;90.524;0.014;0.02;1.186;19;2023-07-25;15:59:12
nor3-6414;245775.566;5182386.253;90.52;0.014;0.02;1.256;20;2023-07-25;15:59:13
nor3-6415;245775.566;5182386.259;90.524;0.013;0.019;1.256;20;2023-07-25;15:59:14
nor3-6416;245775.565;5182386.248;90.514;0.012;0.019;1.256;20;2023-07-25;15:59:15
nor3-6417;245775.56;5182386.247;90.517;0.014;0.021;1.256;20;2023-07-25;15:59:16
nor3-6418;245775.561;5182386.249;90.52;0.014;0.021;1.256;20;2023-07-25;15:59:17
nor3-6419;245775.561;5182386.249;90.525;0.014;0.022;1.256;20;2023-07-25;15:59:18
nor3-6420;245775.559;5182386.25;90.509;0.015;0.023;1.256;20;2023-07-25;15:59:19
nor3-6421;245775.562;5182386.25;90.523;0.015;0.023;1.256;20;2023-07-25;15:59:20
nor3-6422;245775.563;5182386.245;90.516;0.014;0.021;1.256;20;2023-07-25;15:59:21
nor3-6423;245775.56;5182386.245;90.516;0.015;0.023;1.256;20;2023-07-25;15:59:22
nor3-6424;245775.56;5182386.245;90.512;0.016;0.024;1.256;20;2023-07-25;15:59:23
nor3-6425;245775.559;5182386.248;90.514;0.016;0.024;1.256;20;2023-07-25;15:59:24
nor3-6426;245775.562;5182386.251;90.524;0.016;0.024;1.256;19;2023-07-25;15:59:25
nor3-6427;245775.563;5182386.248;90.522;0.016;0.024;1.256;19;2023-07-25;15:59:26
nor3-6428;245775.562;5182386.249;90.509;0.017;0.025;1.299;19;2023-07-25;15:59:27
nor3-6429;245775.561;5182386.244;90.514;0.016;0.023;1.299;19;2023-07-25;15:59:28
nor3-6430;245775.566;5182386.249;90.518;0.015;0.023;1.299;19;2023-07-25;15:59:29
nor3-6431;245775.559;5182386.248;90.506;0.015;0.023;1.299;19;2023-07-25;15:59:30
nor3-6432;245775.591;5182386.253;90.512;0.016;0.025;1.299;19;2023-07-25;15:59:31
nor3-6433;245775.636;5182386.263;90.513;0.015;0.024;1.299;19;2023-07-25;15:59:32
nor3-6434;245775.796;5182386.281;90.52;0.015;0.024;1.299;19;2023-07-25;15:59:33
nor3-6435;245775.867;5182386.121;90.521;0.016;0.024;1.299;19;2023-07-25;15:59:34
nor3-6436;245775.828;5182385.876;90.535;0.016;0.024;1.299;18;2023-07-25;15:59:35
nor3-6437;245775.606;5182385.654;90.529;0.014;0.022;1.299;18;2023-07-25;15:59:36
nor3-6438;245775.301;5182385.773;90.51;0.014;0.022;1.299;19;2023-07-25;15:59:37
nor3-6439;245774.763;5182386.52;90.518;0.016;0.025;1.299;19;2023-07-25;15:59:38
nor3-6440;245774.429;5182387.277;90.524;0.017;0.026;1.299;19;2023-07-25;15:59:39
nor3-6441;245773.755;5182388.432;90.492;0.018;0.029;1.299;18;2023-07-25;15:59:40
nor3-6442;245773.01;5182389.775;90.492;0.016;0.026;1.299;17;2023-07-25;15:59:41
nor3-6443;245772.361;5182391.119;90.483;0.021;0.036;1.299;17;2023-07-25;15:59:42
nor3-6444;245771.541;5182392.347;90.449;0.024;0.041;1.299;17;2023-07-25;15:59:43
nor3-6445;245770.857;5182393.522;90.424;0.018;0.029;1.586;18;2023-07-25;15:59:44
nor3-6446;245770.011;5182394.727;90.446;0.02;0.032;1.379;18;2023-07-25;15:59:45
nor3-6447;245769.135;5182395.959;90.437;0.022;0.037;1.379;18;2023-07-25;15:59:46
nor3-6448;245768.227;5182397.118;90.421;0.017;0.032;1.379;18;2023-07-25;15:59:47
nor3-6449;245767.213;5182398.183;90.419;0.021;0.038;1.379;17;2023-07-25;15:59:48
nor3-6450;245766.239;5182399.174;90.404;0.023;0.039;1.379;14;2023-07-25;15:59:49
nor3-6451;245765.089;5182400.216;90.423;0.024;0.046;1.379;14;2023-07-25;15:59:50
nor3-6452;245764.052;5182401.239;90.372;0.034;0.042;1.465;15;2023-07-25;15:59:51
nor3-6453;245762.907;5182402.132;90.384;0.022;0.034;1.465;15;2023-07-25;15:59:52
nor3-6454;245761.711;5182402.969;90.356;0.025;0.031;1.465;15;2023-07-25;15:59:53
nor3-6455;245760.519;5182403.753;90.374;0.02;0.028;1.465;14;2023-07-25;15:59:54
nor3-6456;245759.24;5182404.538;90.366;0.019;0.03;1.553;15;2023-07-25;15:59:55
nor3-6457;245758.152;5182405.225;90.361;0.021;0.028;1.553;17;2023-07-25;15:59:56
nor3-6458;245757.37;5182405.998;90.403;0.018;0.025;1.453;16;2023-07-25;15:59:57
nor3-6459;245756.395;5182407.155;90.395;0.017;0.026;1.453;18;2023-07-25;15:59:58
nor3-6460;245755.515;5182408.306;90.403;0.021;0.025;1.311;17;2023-07-25;15:59:59
nor3-6461;245754.655;5182409.544;90.42;0.023;0.026;1.311;17;2023-07-25;16:00:00
nor3-6462;245753.783;5182410.786;90.42;0.023;0.025;1.399;17;2023-07-25;16:00:01
nor3-6463;245753.028;5182412.054;90.414;0.022;0.025;1.399;18;2023-07-25;16:00:02
nor3-6464;245752.292;5182413.374;90.423;0.024;0.036;1.364;18;2023-07-25;16:00:03
nor3-6465;245751.617;5182414.694;90.426;0.022;0.036;1.364;17;2023-07-25;16:00:04
nor3-6466;245750.953;5182416.079;90.423;0.015;0.025;1.347;17;2023-07-25;16:00:05
nor3-6467;245750.37;5182417.41;90.438;0.015;0.025;1.347;18;2023-07-25;16:00:06
nor3-6468;245749.793;5182418.788;90.449;0.014;0.024;1.305;18;2023-07-25;16:00:07
nor3-6469;245749.357;5182419.704;90.442;0.014;0.024;1.305;18;2023-07-25;16:00:08
nor3-6470;245748.533;5182420.867;90.438;0.013;0.023;1.379;18;2023-07-25;16:00:09
nor3-6471;245747.622;5182421.989;90.436;0.013;0.023;1.379;18;2023-07-25;16:00:10
nor3-6472;245746.562;5182422.926;90.424;0.014;0.024;1.305;18;2023-07-25;16:00:11
nor3-6473;245745.344;5182423.789;90.467;0.014;0.024;1.305;18;2023-07-25;16:00:12
nor3-6474;245744.263;5182424.711;90.5;0.015;0.027;1.379;18;2023-07-25;16:00:13
nor3-6475;245743.108;5182425.629;90.495;0.019;0.027;1.379;18;2023-07-25;16:00:14
nor3-6476;245741.877;5182426.461;90.51;0.016;0.026;1.379;17;2023-07-25;16:00:15
nor3-6477;245740.823;5182427.286;90.516;0.015;0.026;1.379;17;2023-07-25;16:00:16
nor3-6478;245739.783;5182428.312;90.507;0.016;0.026;1.379;16;2023-07-25;16:00:17
nor3-6479;245738.679;5182429.426;90.527;0.015;0.027;1.379;17;2023-07-25;16:00:18
nor3-6480;245737.63;5182430.478;90.501;0.014;0.024;1.431;17;2023-07-25;16:00:19
nor3-6481;245736.717;5182431.54;90.507;0.018;0.031;1.431;18;2023-07-25;16:00:20
nor3-6482;245735.741;5182432.679;90.5;0.013;0.023;1.249;20;2023-07-25;16:00:21
nor3-6483;245734.76;5182433.813;90.479;0.012;0.02;1.249;20;2023-07-25;16:00:22
nor3-6484;245733.831;5182434.983;90.507;0.012;0.021;1.249;21;2023-07-25;16:00:23
nor3-6485;245732.922;5182436.144;90.509;0.012;0.019;1.249;20;2023-07-25;16:00:24
nor3-6486;245732.045;5182437.301;90.526;0.012;0.018;1.202;20;2023-07-25;16:00:25
nor3-6487;245731.206;5182438.519;90.558;0.013;0.021;1.202;20;2023-07-25;16:00:26
nor3-6488;245730.369;5182439.75;90.581;0.012;0.02;1.257;19;2023-07-25;16:00:27
nor3-6489;245729.503;5182440.976;90.596;0.014;0.024;1.257;21;2023-07-25;16:00:28
nor3-6490;245728.685;5182442.038;90.594;0.014;0.023;1.225;21;2023-07-25;16:00:29
nor3-6491;245727.722;5182443.15;90.6;0.012;0.021;1.225;19;2023-07-25;16:00:30
nor3-6492;245726.742;5182444.245;90.619;0.012;0.02;1.257;20;2023-07-25;16:00:31
nor3-6493;245725.676;5182445.324;90.614;0.013;0.021;1.257;20;2023-07-25;16:00:32
nor3-6494;245724.646;5182446.416;90.601;0.014;0.023;1.225;21;2023-07-25;16:00:33
nor3-6495;245723.637;5182447.525;90.598;0.015;0.024;1.225;20;2023-07-25;16:00:34
nor3-6496;245722.632;5182448.589;90.58;0.014;0.023;1.225;19;2023-07-25;16:00:35
nor3-6497;245721.593;5182449.585;90.618;0.015;0.026;1.225;21;2023-07-25;16:00:36
nor3-6498;245720.589;5182450.687;90.605;0.017;0.025;1.225;20;2023-07-25;16:00:37
nor3-6499;245719.538;5182451.749;90.63;0.015;0.025;1.225;21;2023-07-25;16:00:38
nor3-6500;245718.493;5182452.841;90.614;0.014;0.022;1.225;20;2023-07-25;16:00:39
nor3-6501;245717.504;5182453.945;90.617;0.013;0.021;1.225;20;2023-07-25;16:00:40
nor3-6502;245716.491;5182455.041;90.603;0.012;0.02;1.276;21;2023-07-25;16:00:41
nor3-6503;245715.495;5182456.127;90.606;0.013;0.021;1.276;20;2023-07-25;16:00:42
nor3-6504;245714.509;5182457.247;90.599;0.013;0.021;1.276;19;2023-07-25;16:00:43
nor3-6505;245713.477;5182458.377;90.582;0.013;0.021;1.276;20;2023-07-25;16:00:44
nor3-6506;245712.511;5182459.496;90.566;0.015;0.025;1.314;19;2023-07-25;16:00:45
nor3-6507;245711.538;5182460.68;90.545;0.015;0.026;1.314;18;2023-07-25;16:00:46
nor3-6508;245710.605;5182461.777;90.546;0.015;0.025;1.344;18;2023-07-25;16:00:47
nor3-6509;245709.635;5182462.939;90.5;0.018;0.024;1.344;18;2023-07-25;16:00:48
nor3-6510;245708.744;5182464.108;90.509;0.019;0.025;1.344;19;2023-07-25;16:00:49
nor3-6511;245707.802;5182465.266;90.485;0.017;0.024;1.344;19;2023-07-25;16:00:50
nor3-6512;245706.929;5182466.461;90.48;0.021;0.025;1.344;19;2023-07-25;16:00:51
nor3-6513;245706.055;5182467.693;90.471;0.02;0.025;1.344;18;2023-07-25;16:00:52
nor3-6514;245705.18;5182468.889;90.444;0.017;0.025;1.43;18;2023-07-25;16:00:53
nor3-6515;245704.273;5182470.108;90.418;0.014;0.024;1.43;18;2023-07-25;16:00:54
nor3-6516;245703.371;5182471.347;90.404;0.017;0.026;1.43;17;2023-07-25;16:00:55
nor3-6517;245702.48;5182472.579;90.338;0.015;0.024;1.43;19;2023-07-25;16:00:56
nor3-6518;245701.665;5182473.781;90.272;0.016;0.026;1.382;17;2023-07-25;16:00:57
nor3-6519;245700.9;5182475.031;90.297;0.018;0.026;1.382;17;2023-07-25;16:00:58
nor3-6520;245700.163;5182476.193;90.318;0.025;0.037;1.43;17;2023-07-25;16:00:59
nor3-6521;245699.315;5182477.296;90.354;0.028;0.034;1.43;17;2023-07-25;16:01:00
nor3-6522;245698.294;5182478.251;90.377;0.031;0.037;1.381;17;2023-07-25;16:01:01
nor3-6523;245697.119;5182479.187;90.385;0.019;0.023;1.381;19;2023-07-25;16:01:02
nor3-6524;245695.927;5182479.976;90.381;0.018;0.022;1.381;18;2023-07-25;16:01:03
nor3-6525;245694.663;5182480.736;90.384;0.016;0.021;1.381;18;2023-07-25;16:01:04
nor3-6526;245693.341;5182481.382;90.372;0.014;0.02;1.344;18;2023-07-25;16:01:05
nor3-6527;245692.003;5182481.953;90.385;0.015;0.021;1.344;18;2023-07-25;16:01:06
nor3-6528;245690.653;5182482.578;90.395;0.015;0.021;1.344;17;2023-07-25;16:01:07
nor3-6529;245689.268;5182483.15;90.395;0.014;0.021;1.344;17;2023-07-25;16:01:08
nor3-6530;245687.917;5182483.701;90.385;0.016;0.021;1.381;19;2023-07-25;16:01:09
nor3-6531;245686.523;5182484.217;90.388;0.015;0.021;1.381;20;2023-07-25;16:01:10
nor3-6532;245685.135;5182484.76;90.4;0.013;0.019;1.241;20;2023-07-25;16:01:11
nor3-6533;245683.756;5182485.212;90.388;0.013;0.019;1.241;20;2023-07-25;16:01:12
nor3-6534;245682.306;5182485.683;90.367;0.011;0.018;1.24;20;2023-07-25;16:01:13
nor3-6535;245680.924;5182486.159;90.355;0.012;0.018;1.24;20;2023-07-25;16:01:14
nor3-6536;245679.472;5182486.668;90.344;0.011;0.017;1.24;20;2023-07-25;16:01:15
